Music,Artist,Text,Unnamed: 3
Jenifer,GabrielDiniz,"['mas', 'veio', 'xingando', 'enchendo', 'saco', 'perguntando', 'quem', 'perua', 'aí', 'mas', 'peraí', 'peraí', 'você', 'paga', 'contas', 'já', 'conta', 'o', 'tô', 'fazendo', 'aqui', 'mas', 'peraí', 'vou', 'explicar', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'namorada', 'mas', 'poderia', 'ser', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'mas', 'faz', 'umas', 'paradas', 'o', 'faço', 'mas', 'veio', 'xingando', 'enchendo', 'saco', 'perguntando', 'quem', 'perua', 'aí', 'mas', 'peraí', 'peraí', 'você', 'paga', 'contas', 'já', 'conta', 'o', 'tô', 'fazendo', 'aqui', 'mas', 'assim', 'vou', 'explicar', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'namorada', 'mas', 'poderia', 'ser', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'mas', 'faz', 'umas', 'paradas', 'o', 'faço', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'namorada', 'mas', 'poderia', 'ser', 'o', 'nome', 'jennifer', 'eu', 'encontrei', 'tinder', 'mas', 'faz', 'umas', 'paradas', 'o', 'faço']",
NãoPrecisa,PaulaFernandes,"['você', 'diz', 'precisa', 'viver', 'sonhando', 'tanto', 'que', 'vivo', 'fazer', 'demais', 'diz', 'precisa', 'cada', 'vez', 'canto', 'uma', 'canção', 'pra', 'mas', 'ser', 'assim', 'pra', 'ser', 'coração', 'não', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'tem', 'ser', 'assim', 'é', 'coração', 'não', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'eu', 'sonhei', 'vida', 'agora', 'vivo', 'sonho', 'mas', 'viver', 'sonhar', 'com', 'tanto', 'faz', 'não', 'diga', 'precisa', 'eu', 'digo', 'preciso', 'gente', 'amar', 'demais', 'nada', 'mas', 'ser', 'assim', 'pra', 'ser', 'coração', 'não', 'diga', 'precisa', 'ah', 'ah', 'ahh', 'tem', 'ser', 'assim', 'é', 'coração', 'não', 'diga', 'precisa', 'ah', 'ah', 'ahh']",
FloresemVida,ZezéDiCamargo&Luciano,"['quero', 'amor', 'agora', 'não', 'saudade', 'seu', 'carinho', 'vida', 'afora', 'antes', 'fim', 'pare', 'dois', 'quero', 'companhia', 'caminhar', 'mesma', 'direção', 'exceto', 'certo', 'dia', 'vida', 'separe', 'alguma', 'estação', 'quero', 'flores', 'vida', 'seu', 'sorriso', 'iluminar', 'as', 'lágrimas', 'despedida', 'não', 'estarei', 'perto', 'enxugar', 'eu', 'quero', 'viver', 'vida', 'quero', 'flores', 'vida', 'colhidas', 'jardim', 'amor', 'do', 'amor', 'quero', 'flores', 'vida', 'seu', 'sorriso', 'iluminar', 'as', 'lágrimas', 'despedida', 'não', 'estarei', 'perto', 'enxugar', 'eu', 'quero', 'viver', 'vida', 'quero', 'flores', 'vida', 'colhidas', 'jardim', 'amor', 'do', 'amor']",
NaLinhadoTempo,Victor&Leo,"['eu', 'dei', 'ouro', 'sol', 'prata', 'lua', 'te', 'dei', 'estrelas', 'pra', 'desenhar', 'céu', 'na', 'linha', 'tempo', 'destino', 'escreveu', 'com', 'letras', 'douradas', 'você', 'há', 'quanto', 'tempo', 'esperava', 'encontrar', 'alguém', 'assim', 'que', 'encaixasse', 'bem', 'planos', 'que', 'dia', 'fiz', 'pra', 'mim', 'você', 'vou', 'dizer', 'que', 'nessas', 'frases', 'pouco', 'dois', 'deixamos', 'agora', 'pra', 'quando', 'vejo', 'sinto', 'tão', 'completo', 'por', 'onde', 'vou', 'nesses', 'traços', 'vou', 'tentando', 'descrever', 'que', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'que', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'isso', 'amor', 'na', 'linha', 'tempo', 'destino', 'escreveu', 'com', 'letras', 'douradas', 'você', 'há', 'quanto', 'tempo', 'esperava', 'encontrar', 'alguém', 'assim', 'que', 'encaixasse', 'bem', 'planos', 'que', 'dia', 'fiz', 'pra', 'mim', 'você', 'vou', 'dizer', 'que', 'nessas', 'frases', 'pouco', 'dois', 'deixamos', 'agora', 'pra', 'quando', 'vejo', 'sinto', 'tão', 'completo', 'por', 'onde', 'vou', 'nesses', 'traços', 'vou', 'tentando', 'descrever', 'que', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'que', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'isso', 'amor', 'que', 'nessas', 'frases', 'pouco', 'dois', 'deixamos', 'agora', 'pra', 'quando', 'vejo', 'sinto', 'tão', 'completo', 'por', 'onde', 'vou', 'nesses', 'traços', 'vou', 'tentando', 'descrever', 'que', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'que', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'isso', 'amor', 'isso', 'amor', 'isso', 'amor', 'amor']",
Sosseguei,Jorge&Mateus,"['tô', 'virado', 'uns', 'três', 'dias', 'tô', 'bebendo', 'jamais', 'bebi', 'vou', 'falar', 'nunca', 'falei', 'é', 'primeira', 'última', 'vez', 'eu', 'sosseguei', 'ontem', 'despedida', 'na', 'balada', 'dessa', 'vida', 'solteiro', 'eu', 'sosseguei', 'mudei', 'rota', 'planos', 'tava', 'procurando', 'achei', 'se', 'quer', 'cinema', 'par', 'perfeito', 'quer', 'curtir', 'balada', 'parceiro', 'ou', 'ficar', 'casa', 'amando', 'dia', 'inteiro', 'dividir', 'comigo', 'brigadeiro', 'nessa', 'vida', 'agora', 'dois', 'três', 'quatro', 'quantos', 'quiser', 'partir', 'hoje', 'homem', 'mulher']",
AmoNoiteeDia,Jorge&Mateus,"['tem', 'pedaço', 'peito', 'bem', 'colado', 'alguma', 'chave', 'algum', 'segredo', 'prende', 'um', 'jeito', 'perigoso', 'conquistar', 'teu', 'jeito', 'tão', 'gostoso', 'abraçar', 'tudo', 'perde', 'transforma', 'ninguém', 'vê', 'eu', 'busco', 'vezes', 'detalhes', 'encontrar', 'o', 'tempo', 'passa', 'anda', 'pra', 'trás', 'me', 'perco', 'nessa', 'estrada', 'aguento', 'refrão', 'iê', 'iê', 'passa', 'dia', 'passa', 'noite', 'tô', 'apaixonado', 'coração', 'peito', 'sofre', 'lado', 'dessa', 'vez', 'tudo', 'real', 'nada', 'fantasia', 'saiba', 'amo', 'amo', 'noite', 'dia', 'tem', 'pedaço', 'peito', 'bem', 'colado', 'alguma', 'chave', 'algum', 'segredo', 'prende', 'um', 'jeito', 'perigoso', 'conquistar', 'teu', 'jeito', 'tão', 'gostoso', 'abraçar', 'tudo', 'perde', 'transforma', 'ninguém', 'vê', 'eu', 'busco', 'vezes', 'detalhes', 'encontrar', 'o', 'tempo', 'passa', 'anda', 'pra', 'trás', 'me', 'perco', 'nessa', 'estrada', 'aguento', 'refrão', 'iê', 'iê', 'passa', 'dia', 'passa', 'noite', 'tô', 'apaixonado', 'coração', 'peito', 'sofre', 'lado', 'dessa', 'vez', 'tudo', 'real', 'nada', 'fantasia', 'saiba', 'amo', 'amo', 'noite', 'dia']",
RaparigaNão,JoãoNetoeFredericopart.SimoneeSimaria,"['só', 'porque', 'virou', 'ex', 'que', 'tanto', 'faz', 'tanto', 'fez', 'por', 'apaixonado', 'olha', 'mês', 'você', 'sabe', 'amor', 'quando', 'quis', 'serviu', 'ela', 'mulher', 'fiel', 'ela', 'nunca', 'traiu', 'se', 'alguém', 'aqui', 'presta', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'não', 'corpinho', 'bonito', 'ela', 'coração', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'não', 'corpinho', 'bonito', 'ela', 'coração', 'só', 'porque', 'virou', 'ex', 'que', 'tanto', 'faz', 'tanto', 'fez', 'por', 'apaixonado', 'olha', 'mês', 'você', 'sabe', 'amor', 'quando', 'quis', 'serviu', 'ela', 'mulher', 'fiel', 'ela', 'nunca', 'traiu', 'se', 'alguém', 'aqui', 'presta', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'não', 'corpinho', 'bonito', 'ela', 'coração', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'não', 'corpinho', 'bonito', 'ela', 'coração', 'lava', 'boca', 'água', 'sabão', 'não', 'corpinho', 'bonito', 'ela', 'coração']",
ÁguadeOceano,Victor&Leo,"['pleno', 'deserto', 'encontrei', 'nunca', 'imaginava', 'ser', 'assim', 'o', 'jamais', 'pensei', 'foi', 'ter', 'perto', 'mim', 'o', 'sol', 'queimava', 'paz', 'quando', 'chegou', 'não', 'sabe', 'bem', 'faz', 'à', 'sombra', 'desse', 'amor', 'àgua', 'oceano', 'pra', 'beber', 'vivo', 'mergulhado', 'te', 'amo', 'pra', 'valer', 'lembre-se', 'esquecer']",
TudoComVocê,Victor&Leo,"['tudo', 'seu', 'corpo', 'sem', 'nenhum', 'porquê', 'hoje', 'coração', 'sou', 'tudo', 'lado', 'preciso', 'encontrar', 'diga', 'errado', 'algo', 'faz', 'querer', 'amar', 'então', 'agora', 'não', 'medo', 'dizer', 'tudo', 'só', 'amor', 'faz', 'voar', 'meu', 'amor', 'vivo', 'pra', 'amar', 'só', 'amor', 'faz', 'voar', 'meu', 'amor', 'vivo', 'pra', 'amar']",
TeVivo,LuanSantana,"['quando', 'sinto', 'te', 'faço', 'presente', 'eu', 'fecho', 'olhos', 'enxergo', 'gente', 'questão', 'segundos', 'voo', 'pra', 'outro', 'mundo', 'outra', 'constelação', 'não', 'dá', 'explicar', 'ao', 'ver', 'chegando', 'qual', 'sensação', 'gente', 'precisa', 'tá', 'colado', 'pra', 'tá', 'junto', 'nossos', 'corpos', 'conversam', 'horas', 'horas', 'sem', 'palavras', 'tão', 'dizendo', 'todo', 'instante', 'pro', 'outro', 'o', 'quanto', 'adoram', 'eu', 'preciso', 'olhar', 'pra', 'ter', 'mundo', 'porque', 'aonde', 'quer', 'vá', 'você', 'tudo', 'tudo', 'tudo', 'preciso', 'te', 'vivo', 'quando', 'sinto', 'te', 'faço', 'presente', 'eu', 'fecho', 'olhos', 'enxergo', 'gente', 'questão', 'segundos', 'voo', 'pra', 'outro', 'mundo', 'outra', 'constelação', 'não', 'dá', 'explicar', 'ao', 'ver', 'chegando', 'qual', 'sensação', 'gente', 'precisa', 'tá', 'colado', 'pra', 'tá', 'junto', 'nossos', 'corpos', 'conversam', 'horas', 'horas', 'sem', 'palavras', 'tão', 'dizendo', 'todo', 'instante', 'pro', 'outro', 'o', 'quanto', 'adoram', 'eu', 'preciso', 'olhar', 'pra', 'ter', 'mundo', 'porque', 'aonde', 'quer', 'vá', 'você', 'tudo', 'tudo', 'tudo', 'preciso', 'te', 'vivo']",
Vingança,LuanSantanaftMcKekel,"['uh', 'uh', 'uh', 'uh', 'não', 'vou', 'pensar', 'na', 'mente', 'vai', 'entrar', 'vim', 'aqui', 'avisar', 'teu', 'psicológico', 'preparar', 'que', 'vou', 'esperar', 'eu', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'depois', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'do', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'única', 'chance', 'vai', 'ser', 'alguma', 'balada', 'vida', 'eu', 'beijar', 'perceber', 'sem', 'ver', 'uh', 'uh', 'uh', 'uh', 'eu', 'avisei', 'tenta', 'vacilar', 'menina', 'avisei', 'amor', 'pra', 'cuidar', 'se', 'escapar', 'mão', 'cai', 'chão', 'não', 'conserto', 'antes', 'sumir', 'vida', 'só', 'coisa', 'aqui', 'portão', 'última', 'vez', 'vou', 'falar', 'seu', 'psicológico', 'preparar', 'que', 'vou', 'esperar', 'acabou', 'paciência', 'eu', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'depois', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'do', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'é', 'única', 'chance', 'você', 'deu', 'valor', 'você', 'deu', 'valor', 'não', 'deu', 'valor', 'deu', 'valor', 'amei', 'demais', 'agora', 'quero', 'saber', 'deixa', 'outras', 'aproveitarem', 'eu', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'depois', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'do', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'única', 'chance', 'vai', 'ser', 'qualquer', 'balada', 'aí', 'vou', 'beijar', 'perceber', 'sem', 'ver', 'eu', 'vou', 'virar', 'vagabundo', 'vou', 'jogar', 'mundo', 'eu', 'vou', 'virar', 'vagabundo', 'que', 'vou', 'jogar', 'mundo', 'luan', 'kekel']",
50Reais,NaiaraAzevedoFt.MaiaraeMaraisa,"['bonito', 'que', 'bonito', 'hein', 'que', 'cena', 'linda', 'será', 'atrapalhando', 'casalzinho', 'aí', 'que', 'lixo', 'brincadeira', 'então', 'aqui', 'futebol', 'toda', 'quarta-feira', 'acaso', 'motel', 'é', 'trouxe', 'lua', 'mel', 'é', 'prometeu', 'céu', 'agora', 'tirou', 'chão', 'precisa', 'vestir', 'eu', 'vi', 'tudo', 'ver', 'aqui', 'que', 'decepção', 'um', 'zero', 'pra', 'intuição', 'não', 'sei', 'dou', 'cara', 'bato', 'mas', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'uns', 'reais', 'não', 'sei', 'dou', 'cara', 'bato', 'mas', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'uns', 'reais', 'acaso', 'motel', 'é', 'trouxe', 'lua', 'mel', 'é', 'prometeu', 'céu', 'agora', 'tirou', 'chão', 'precisa', 'vestir', 'eu', 'vi', 'tudo', 'ver', 'aqui', 'que', 'decepção', 'um', 'zero', 'pra', 'intuição', 'não', 'sei', 'dou', 'cara', 'bato', 'mas', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'uns', 'reais', 'não', 'sei', 'dou', 'cara', 'bato', 'mas', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'uns', 'reais', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'uns', 'reais']",
IssoCêNumConta,BrunoeMarrone,"['fala', 'pra', 'fim', 'semana', 'foi', 'melhor', 'vida', 'que', 'voltou', 'sorrir', 'porque', 'tava', 'mim', 'faz', 'acreditarem', 'de', 'dó', 'ainda', 'tava', 'comigo', 'que', 'sempre', 'cara', 'chato', 'que', 'sabe', 'tava', 'lado', 'que', 'gente', 'motel', 'ontem', 'isso', 'cê', 'conta', 'cê', 'conta', 'pagou', 'conta', 'isso', 'cê', 'conta', 'cê', 'conta', 'que', 'ainda', 'chora', 'escondida', 'isso', 'cê', 'conta', 'cê', 'conta', 'que', 'pediu', 'pra', 'voltar', 'comigo', 'isso', 'cê', 'conta', 'cê', 'conta']",
Propaganda,Jorge&Mateus,"['ela', 'queima', 'arroz', 'quebra', 'copo', 'pia', 'tropeça', 'sofá', 'machuca', 'dedinho', 'culpa', 'ainda', 'ela', 'ronca', 'demais', 'mancha', 'camisas', 'dá', 'medo', 'olhar', 'quando', 'tá', 'naqueles', 'dias', 'é', 'falo', 'pros', 'outros', 'mas', 'sabe', 'esquema', 'outro', 'só', 'falo', 'pra', 'malandro', 'querer', 'crescer', 'olho', 'tá', 'doido', 'vou', 'fazer', 'propaganda', 'isso', 'medo', 'perder', 'amor', 'é', 'pavor', 'pavor', 'tá', 'doido', 'vou', 'fazer', 'propaganda', 'isso', 'medo', 'perder', 'amor', 'é', 'pavor', 'é', 'cuido', 'pronto', 'acabou']",
Balada(TchêTchêRere),GusttavoLima,"['eu', 'lavei', 'carro', 'regulei', 'som', 'já', 'tá', 'tudo', 'preparado', 'vem', 'brega', 'bom', 'menina', 'fica', 'vontade', 'faça', 'festa', 'me', 'liga', 'tarde', 'vou', 'adorar', 'vamos', 'nessa', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'o', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'se', 'olhar', 'vou', 'querer', 'pegar', 'namorar', 'curtição', 'que', 'hoje', 'vai', 'rolar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'o', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'tem', 'gusttavo', 'lima', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'o', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'se', 'olhar', 'vou', 'querer', 'pegar', 'namorar', 'curtição', 'que', 'hoje', 'vai', 'rolar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima']",
GuerraFria,SorrisoMaroto,"['eu', 'odeio', 'sai', 'batendo', 'porta', 'escutar', 'mas', 'adoro', 'sempre', 'arrepende', 'volta', 'pede', 'pra', 'ficar', 'sempre', 'age', 'impulso', 'dom', 'ferir', 'mas', 'tempo', 'faz', 'sorrir', 'eu', 'odeio', 'mexe', 'coisas', 'vasculhando', 'pedir', 'mas', 'adoro', 'dá', 'carinho', 'assim', 'faz', 'dormir', 'muitas', 'vezes', 'durmo', 'vontade', 'afastar', 'mas', 'acordo', 'doido', 'pra', 'encontrar', 'uma', 'guerra', 'fria', 'dentro', 'peito', 'não', 'encontro', 'jeito', 'pra', 'gente', 'viver', 'paz', 'já', 'pensei', 'deixar', 'pra', 'sempre', 'só', 'amo', 'demais', 'deixe', 'futuro', 'vale', 'risco', 'juro', 'nunca', 'amei', 'ninguém', 'assim', 'até', 'mal', 'faz', 'bem', 'pra', 'mim', 'eu', 'odeio', 'mexe', 'coisas', 'vasculhando', 'pedir', 'mas', 'adoro', 'dá', 'carinho', 'assim', 'faz', 'dormir', 'muitas', 'vezes', 'durmo', 'vontade', 'afastar', 'mas', 'acordo', 'doido', 'pra', 'encontrar', 'uma', 'guerra', 'fria', 'dentro', 'peito', 'não', 'encontro', 'jeito', 'pra', 'gente', 'viver', 'paz', 'já', 'pensei', 'deixar', 'pra', 'sempre', 'só', 'amo', 'demais', 'deixe', 'futuro', 'vale', 'risco', 'juro', 'nunca', 'amei', 'ninguém', 'assim', 'até', 'mal', 'faz', 'bem', 'pra', 'mim']",
Milu,GusttavoLima,"['quem', 'cai', 'vez', 'vai', 'cair', 'três', 'só', 'to', 'caindo', 'décima', 'vez', 'decido', 'vou', 'esquecer', 'cê', 'fala', 'ama', 'pra', 'prender', 'se', 'sentisse', 'amor', 'tanto', 'cê', 'sabe', 'fazer', 'se', 'desse', 'amor', 'tanto', 'dá', 'prazer', 'mas', 'vem', 'vai', 'querendo', 'algo', 'cê', 'fica', 'milu', 'milu', 'iludindo', 'fico', 'fico', 'bar', 'caindo']",
ArCondicionadono15,WesleySafadão,"['cinco', 'dias', 'uma', 'hora', 'dez', 'minutos', 'que', 'vejo', 'o', 'relógio', 'conta', 'horas', 'enquanto', 'conto', 'dedos', 'todos', 'beijos', 'que', 'dei', 'saudade', 'acumulando', 'acumulando', 'sei', 'até', 'ponto', 'eu', 'vou', 'aguentar', 'eu', 'tô', 'ficando', 'louco', 'só', 'imaginar', 'já', 'pensou', 'o', 'ar', 'condicionado', 'gente', 'suando', 'tv', 'volume', 'alto', 'gente', 'amando', 'o', 'cê', 'tá', 'esperando', 'um', 'dia', 'parece', 'ano']",
"Farra,PingaeFoguete",BrunoeBarretto,"['hoje', 'quero', 'dia', 'sossego', 'quero', 'paz', 'sentir', 'cheiro', 'o', 'lembro', 'é', 'tudo', 'planejo', 'acordar', 'cedo', 'trabalhar', 'pegar', 'ônibus', 'ir', 'pra', 'casa', 'descansar', 'mas', 'todo', 'fim', 'tarde', 'galera', 'aciona', 'era', 'pra', 'tomar', 'mas', 'novo', 'deu', 'zona', 'as', 'luzes', 'piscando', 'jukebox', 'tocando', 'amado', 'batista', 'pau', 'tá', 'quebrando', 'ir', 'trabalhar', 'amanhã', 'cacete', 'hoje', 'farra', 'pinga', 'foguete', 'as', 'luzes', 'piscando', 'jukebox', 'tocando', 'com', 'bruno', 'barretto', 'pau', 'tá', 'quebrando', 'ir', 'trabalhar', 'amanhã', 'cacete', 'hoje', 'farra', 'pinga', 'foguete']",
IgualElaSóUma,WesleySafadão,"['tá', 'mandando', 'olhinho', 'quê', 'não', 'vê', 'compromisso', 'meu', 'status', 'tá', 'valendo', 'quê', 'cê', 'quer', 'pôr', 'namoro', 'risco', 'já', 'oportunidade', 'aproveitou', 'vacilou', 'vingou', 'amor', 'agora', 'tá', 'pensando', 'dizer', 'vem', 'cá', 'vou', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual']",
Beijodevaranda,BrunoeMarrone,"['todo', 'santo', 'dia', 'dia', 'pra', 'esquecer', 'acabei', 'ouvir', 'música', 'radio', 'tv', 'o', 'dizer', 'tava', 'ali', 'fazendo', 'palavra', 'cruzada', 'pra', 'ver', 'tempo', 'passa', 'nome', 'apareceu', 'agora', 'pouco', 'vídeo', 'youtube', 'costume', 'sabe', 'aconteceu', 'aquela', 'cena', 'veio', 'acabou', 'comigo', 'no', 'terceiro', 'replay', 'convencido', 'que', 'falta', 'nem', 'vou', 'culpar', 'vento', 'bagunça', 'se', 'deixei', 'janela', 'aberta', 'então', 'culpa', 'ai', 'ai', 'entrou', 'vida', 'leva', 'toda', 'quero', 'beijo', 'varanda', 'lua', 'testemunha', 'eu', 'tô', 'ciúme', 'o', 'vento', 'deve', 'estar', 'usando', 'perfume']",
Umbeijo,LuanSantana,"['sai', 'cantando', 'chuveiro', 'eu', 'cara', 'feliz', 'mundo', 'inteiro', 'noite', 'perfeita', 'tá', 'hora', 'quero', 'encontrar', 'frente', 'espelho', 'tô', 'ensaiando', 'melhor', 'forma', 'dizer', 'tô', 'amando', 'essa', 'chance', 'agora', 'posso', 'errar', 'mas', 'bem', 'hora', 'falar', 'travei', 'comecei', 'gaguejar', 'saída', 'deixar', 'acontecer', 'o', 'coração', 'entregar', 'um', 'beijo', 'fala', 'mil', 'palavras', 'um', 'toque', 'bem', 'poesia', 'no', 'olhar', 'enxergo', 'alma', 'sua', 'fala', 'linda', 'melodia', 'ninguém', 'sabe', 'explicar', 'amor', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'amado', 'meu', 'coração', 'vez', 'entregou', 'confesso', 'apaixonado', 'mas', 'bem', 'hora', 'falar', 'travei', 'comecei', 'gaguejar', 'saída', 'deixar', 'acontecer', 'o', 'coração', 'entregar', 'um', 'beijo', 'fala', 'mil', 'palavras', 'um', 'toque', 'bem', 'poesia', 'no', 'olhar', 'enxergo', 'alma', 'sua', 'fala', 'linda', 'melodia', 'ninguém', 'sabe', 'explicar', 'amor', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'amado', 'meu', 'coração', 'vez', 'entregou', 'confesso', 'apaixonado']",
LêLêLê,JoãoNeto&Frederico,"['plena', 'sexta-feira', 'tentar', 'distrair', 'chegando', 'balada', 'toda', 'linda', 'vi', 'você', 'camarote', 'rodado', 'pedaço', 'caçando', 'jeitinho', 'invadir', 'espaço', 'não', 'grana', 'fama', 'não', 'carro', 'to', 'carona', 'o', 'cartão', 'bloqueado', 'limite', 'tá', 'estourado', 'sou', 'simples', 'garanto', 'eu', 'sei', 'fazer', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'se', 'pegar', 'vai', 'ver', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'você', 'jamais', 'vai', 'esquecer', '[', 'x2', ']']",
Tijolão,Jorge&Mateus,"['eu', 'conheci', 'gente', 'largou', 'será', 'onde', 'arrumou', 'todo', 'ódio', 'mim', 'agora', 'to', 'aqui', 'bar', 'currutela', 'abrindo', 'cerveja', 'dente', 'tentando', 'passar', 'pra', 'frente', 'dera', 'porque', 'bloqueou', 'pra', 'parar', 'chorar', 'cima', 'tela', 'eu', 'vou', 'trocar', 'celular', 'nokia', 'tijolão', 'que', 'manda', 'mensagem', 'faz', 'ligação', 'se', 'ver', 'vídeo', 'sendo', 'feliz', 'certeza', 'vida', 'vai', 'tá', 'triz', 'me', 'mata', 'internet', 'virou', 'arma', 'mão']",
