Music,Artist,Text
VamosFugir,Skank,"['vamos', 'fugir', 'deste', 'lugar', 'baby', 'vamos', 'fugir', 'tô', 'cansado', 'esperar', 'que', 'carregue', 'vamos', 'fugir', 'pro', 'outro', 'lugar', 'baby', 'vamos', 'fugir', 'pra', 'onde', 'quer', 'vá', 'que', 'carregue', '[', 'refrão', ']', 'pois', 'diga', 'irá', 'irá', 'irajá', 'pra', 'onde', 'veja', 'você', 'veja-me', 'marajó', 'marajó', 'qualquer', 'outro', 'lugar', 'comum', 'outro', 'lugar', 'qualquer', 'guaporé', 'guaporé', 'qualquer', 'outro', 'lugar', 'sol', 'outro', 'lugar', 'sul', 'céu', 'azul', 'céu', 'azul', 'onde', 'corpo', 'nu', 'junto', 'corpo', 'nu', 'vamos', 'fugir', 'pra', 'outro', 'lugar', 'baby', 'vamos', 'fugir', 'pra', 'onde', 'tobogã', 'onde', 'gente', 'escorregue', 'vamos', 'fugir', 'deste', 'lugar', 'baby', 'vamos', 'fugir', 'tô', 'cansado', 'esperar', 'que', 'carregue', 'pois', 'diga', 'irá', 'irajá', 'irajá', 'pra', 'onde', 'veja', 'você', 'veja-me', 'marajó', 'marajó', 'qualquer', 'outro', 'lugar', 'comum', 'outro', 'lugar', 'qualquer', 'guaporé', 'guaporé', 'qualquer', 'outro', 'lugar', 'sol', 'outro', 'lugar', 'sul', 'céu', 'azul', 'céu', 'azul', 'onde', 'corpo', 'nu', 'junto', 'corpo', 'nu', 'vamos', 'fugir', 'pra', 'outro', 'lugar', 'baby', 'vamos', 'fugir', 'pra', 'onde', 'tobogã', 'onde', 'gente', 'escorregue', 'todo', 'dia', 'manhã', 'flores', 'gente', 'regue', 'uma', 'banda', 'maçã', 'outra', 'banda', 'reggae', 'tô', 'cansado', 'esperar', 'que', 'carregue', 'todo', 'dia', 'manhã', 'flores', 'gente', 'regue', 'uma', 'banda', 'maçã', 'outra', 'banda', 'reggae']"
AcimadoSol,Skank,"['assim', 'vai', 'achar', 'cara', 'queira', 'como', 'quis', 'fazer', 'sim', 'sei', 'vai', 'achar', 'alguém', 'pra', 'vida', 'inteira', 'como', 'quis', 'tão', 'fácil', 'perceber', 'que', 'sorte', 'escolheu', 'cego', 'nota', 'quando', 'tudo', 'ainda', 'nada', 'quando', 'dia', 'madrugada', 'você', 'gastou', 'cota', 'eu', 'posso', 'ajudar', 'esse', 'caminho', 'outro', 'que', 'faça', 'eu', 'queria', 'insistir', 'mas', 'caminho', 'existe', 'quando', 'passa', 'quando', 'ainda', 'pouco', 'você', 'quer', 'infantil', 'louco', 'um', 'sol', 'acima', 'sol', 'mas', 'sempre', 'sempre', 'nunca', 'quando', 'lado', 'ainda', 'longe', 'que', 'qualquer', 'lugar', 'ôo', 'dia', 'vai', 'achar', 'cara', 'queira', 'como', 'quis', 'fazer', 'sim', 'sei', 'vai', 'achar', 'alguém', 'pra', 'vida', 'inteira', 'como', 'quis', 'se', 'sorte', 'sorriu', 'por', 'sorrir', 'volta', 'você', 'nunca', 'olha', 'volta', 'não', 'quero', 'estar', 'sendo', 'mau', 'moralista', 'banal', 'aqui', 'afligia', 'ôo', 'dia', 'vai', 'achar', 'cara', 'queira', 'como', 'quis', 'fazer', 'sim', 'sei', 'vai', 'achar', 'alguém', 'pra', 'vida', 'inteira', 'como', 'quis']"
AmorMaior,JotaQuest,"['eu', 'quero', 'ficar', 'comigo', 'consigo', 'eu', 'quero', 'ficar', 'junto', 'sozinho', 'possível', 'é', 'preciso', 'amar', 'direito', 'amor', 'qualquer', 'jeito', 'ser', 'amor', 'qualquer', 'hora', 'ser', 'amor', 'corpo', 'inteiro', 'amor', 'dentro', 'pra', 'amor', 'desconheço', 'quero', 'amor', 'maior', 'amor', 'maior', 'quero', 'amor', 'maior', 'amor', 'maior', 'eu', 'quero', 'ficar', 'comigo', 'consigo', 'eu', 'quero', 'ficar', 'junto', 'sozinho', 'assim', 'possível', 'é', 'preciso', 'amar', 'direito', 'amor', 'qualquer', 'jeito', 'ser', 'amor', 'qualquer', 'hora', 'ser', 'amor', 'corpo', 'inteiro', 'amor', 'dentro', 'pra', 'amor', 'desconheço', 'quero', 'amor', 'maior', 'amor', 'maior', 'quero', 'amor', 'maior', 'amor', 'maior', 'então', 'seguirei', 'coração', 'fim', 'pra', 'saber', 'amor', 'magoarei', 'assim', 'querer', 'pra', 'saber', 'amor', 'mas', 'estarei', 'feliz', 'morrendo', 'dor', 'pra', 'saber', 'amor', 'amor', 'quero', 'amor', 'maior', 'amor', 'maior', 'quero', 'amor', 'maior', 'amor', 'maior']"
MinaDoCondomínio,SeuJorge,"['tô', 'namorando', 'mina', 'mas', 'sei', 'namora', 'mina', 'maneira', 'condomínio', 'lá', 'bairro', 'onde', 'moro', 'bis', 'seu', 'cabelo', 'alucina', 'sua', 'boca', 'devora', 'sua', 'voz', 'ilumina', 'seu', 'olhar', 'apavora', 'me', 'perdi', 'sorriso', 'nem', 'preciso', 'encontrar', 'não', 'mostre', 'paraíso', 'que', 'vou', 'voltar', 'pois', 'vou', 'eu', 'digo', 'oi', 'nada', 'passa', 'calçada', 'dou', 'bom', 'dia', 'liga', 'se', 'chega', 'paro', 'tudo', 'se', 'passa', 'fico', 'todo', 'se', 'vem', 'vindo', 'faço', 'figa', 'mando', 'beijo', 'pega', 'pisco', 'olho', 'nega', 'faço', 'pose', 'vê', 'jogo', 'charme', 'ignora', 'chego', 'junto', 'sai', 'eu', 'escrevo', 'lê', 'minha', 'mina', 'minha', 'amiga', 'minha', 'namorada', 'minha', 'gata', 'minha', 'sina', 'do', 'condomínio', 'minha', 'musa', 'minha', 'vida', 'minha', 'monalisa', 'minha', 'vênus', 'minha', 'deusa', 'quero', 'fascínio', 'bis']"
Amanhãnãosesabe,LSJack,"['como', 'folhas', 'vento', 'até', 'onde', 'vai', 'dar', 'firmamento', 'toda', 'hora', 'enquanto', 'tempo', 'vivo', 'aqui', 'neste', 'momento', 'hoje', 'aqui', 'amanhã', 'sabe', 'vivo', 'agora', 'antes', 'dia', 'acabe', 'neste', 'instante', 'nunca', 'tarde', 'mal', 'começou', 'saudade', 'me', 'abraça', 'aceita', 'me', 'aceita', 'assim', 'amor', 'me', 'abraça', 'beija', 'me', 'aceita', 'assim', 'me', 'deixa', 'ser', 'como', 'ondas', 'maré', 'até', 'onde', 'vai', 'dar', 'pé', 'neste', 'instante', 'tal', 'vivo', 'aqui', 'deus', 'quiser', 'hoje', 'aqui', 'importa', 'pra', 'onde', 'vamos', 'vivo', 'agora', 'outros', 'planos', 'tão', 'fácil', 'viver', 'sonhando', 'enquanto', 'vida', 'vai', 'passando', 'me', 'abraça', 'aceita', 'me', 'aceita', 'assim', 'amor', 'me', 'abraça', 'beija', 'me', 'aceita', 'assim', 'me', 'deixa', 'ser', 'me', 'abraça', 'aceita', 'me', 'aceita', 'assim', 'amor', 'me', 'abraça', 'beija', 'me', 'aceita', 'assim', 'me', 'deixa', 'ser']"
ChoramAsRosas,BrunoeMarrone,"['choram', 'rosas', 'seu', 'perfume', 'agora', 'transforma', 'lágrimas', 'sinto', 'tão', 'perdido', 'choram', 'rosas', 'chora', 'alma', 'como', 'pássaro', 'asas', 'machucadas', 'nos', 'sonhos', 'procuro', 'chora', ""minh'alma"", 'lágrimas', 'invadem', 'coração', 'lágrimas', 'palavras', 'alma', 'lágrimas', 'pura', 'linguagem', 'amor', 'choram', 'rosas', 'porque', 'quero', 'estar', 'aqui', 'sem', 'perfume', 'porque', 'sei', 'perdi', 'outras', 'coisas', 'eu', 'choro', 'ti', 'falta', 'cheiro', 'que', 'sentia', 'abraçava', 'sem', 'corpo', 'beijo', 'tudo', 'graça', 'lágrimas', 'invadem', 'coração', 'lágrimas', 'palavras', 'alma', 'lágrimas', 'pura', 'linguagem', 'amor', 'choram', 'rosas', 'porque', 'quero', 'estar', 'aqui', 'sem', 'perfume', 'porque', 'sei', 'perdi', 'outras', 'coisas', 'eu', 'choro', 'ti', 'fonte', 'site', 'oficial']"
LigaçãoUrbana,BrunoeMarrone,"['alô', 'amor', 'tô', 'ligando', 'orelhão', 'tá', 'barulho', 'confusão', 'mas', 'preciso', 'tanto', 'falar', 'depois', 'seis', 'tô', 'esperando', 'lugar', 'pois', 'louco', 'pra', 'encontrar', 'pra', 'outra', 'noite', 'aventura', 'fui', 'fiz', 'amor', 'brincadeira', 'acabei', 'apaixonando', 'meu', 'amor', 'rendo', 'pois', 'amando', 'você', 'deixou', 'mim', 'saudade', 'com', 'jeito', 'fazer', 'paixão', 'você', 'fez', 'maravilhas', 'loucuras', 'no', 'coração', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'tem', 'gente', 'pra', 'ligar', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'vem', 'correndo', 'encontrar', 'alô', 'amor', 'tô', 'ligando', 'orelhão', 'tá', 'barulho', 'confusão', 'mas', 'preciso', 'tanto', 'falar', 'depois', 'seis', 'tô', 'esperando', 'lugar', 'pois', 'louco', 'pra', 'encontrar', 'pra', 'outra', 'noite', 'aventura', 'fui', 'fiz', 'amor', 'brincadeira', 'acabei', 'apaixonando', 'meu', 'amor', 'rendo', 'pois', 'amando', 'você', 'deixou', 'mim', 'saudade', 'com', 'jeito', 'fazer', 'paixão', 'você', 'fez', 'maravilhas', 'loucuras', 'no', 'coração', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'tem', 'gente', 'pra', 'ligar', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'vem', 'correndo', 'encontrar', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'tem', 'gente', 'pra', 'ligar', 'um', 'beijo', 'pra', 'não', 'posso', 'demorar', 'tô', 'ligação', 'urbana', 'vem', 'correndo', 'encontrar', 'uô', 'uô', 'uô', 'uô', 'tô', 'louco', 'pra', 'amar', 'uô', 'uô', 'uô', 'uô', 'vem', 'correndo', 'encontrar', 'uô', 'uô', 'uô', 'uô', 'tô', 'louco', 'pra', 'amar', 'uô', 'uô', 'uô', 'uô', 'vem', 'correndo', 'encontrar', 'alô', 'amor']"
Borboletas,VictoreLeo,"['percebo', 'tempo', 'passa', 'você', 'diz', 'graça', 'amar', 'assim', 'foi', 'tudo', 'tão', 'bonito', 'voou', 'pro', 'infinito', 'parecido', 'borboletas', 'jardim', 'agora', 'volta', 'balança', 'sentia', 'outro', 'alguém', 'dividido', 'dois', 'mundos', 'sei', 'amando', 'ainda', 'sei', 'não', 'sei', 'dizer', 'mudou', 'mas', 'nada', 'igual', 'numa', 'noite', 'estranha', 'gente', 'estranha', 'fica', 'mal', 'você', 'tenta', 'provar', 'tudo', 'morreu', 'borboletas', 'sempre', 'voltam', 'jardim']"
Epitáfio,Titãs,"['devia', 'ter', 'amado', 'ter', 'chorado', 'ter', 'visto', 'sol', 'nascer', 'devia', 'ter', 'arriscado', 'errado', 'ter', 'feito', 'queria', 'fazer', 'queria', 'ter', 'aceitado', 'pessoas', 'cada', 'sabe', 'alegria', 'dor', 'traz', 'coração', 'o', 'acaso', 'vai', 'proteger', 'enquanto', 'andar', 'distraído', 'o', 'acaso', 'vai', 'proteger', 'enquanto', 'andar', 'devia', 'ter', 'complicado', 'menos', 'trabalhado', 'menos', 'ter', 'visto', 'sol', 'pôr', 'devia', 'ter', 'importado', 'menos', 'problemas', 'pequenos', 'ter', 'morrido', 'amor', 'queria', 'ter', 'aceitado', 'vida', 'cada', 'cabe', 'alegrias', 'tristeza', 'vier', 'o', 'acaso', 'vai', 'proteger', 'enquanto', 'andar', 'distraído', 'o', 'acaso', 'vai', 'proteger', 'enquanto', 'andar', 'devia', 'ter', 'complicado', 'menos', 'trabalhado', 'menos', 'ter', 'visto', 'sol', 'pôr']"
PraSempre,ZezéDiCamargoeLuciano,"['vai', 'longe', 'longe', 'vai', 'diz', 'pra', 'onde', 'vai', 'faz', 'vontade', 'saudade', 'dia', 'vai', 'passar', 'vai', 'segue', 'horizonte', 'vai', 'onde', 'dor', 'esconde', 'vai', 'felicidade', 'deve', 'ser', 'apenas', 'lugar', 'faz', 'desfaz', 'finge', 'ama', 'mas', 'nada', 'vou', 'ficar', 'olhando', 'madrugadas', 'esperar', 'voltar', 'não', 'importa', 'lugar', 'pra', 'onde', 'eu', 'preciso', 'acreditar', 'ainda', 'existe', 'amor', 'da', 'gente', 'gente', 'não', 'importa', 'quanto', 'tempo', 'esperar', 'que', 'coração', 'aprenda', 'perdoar', 'pra', 'sempre', 'pra', 'sempre']"
VocêSempreSerá,MarjorieEstiano,"['quando', 'lua', 'tentar', 'encontrar', 'diga', 'perdi', 'na', 'neblina', 'cobre', 'mar', 'deixa', 'ver', 'partir', 'um', 'instante', 'olhar', 'vi', 'sol', 'acordar', 'trás', 'sorriso', 'fazendo', 'lembrar', 'que', 'posso', 'tentar', 'esquecer', 'mas', 'sempre', 'onda', 'arrasta', 'leva', 'pro', 'mar', 'sinto', 'calma', 'volta', 'mim', 'vento', 'vem', 'perturbar', 'envolve', 'leva', 'daqui', 'afoga', 'novo', 'mar', 'um', 'instante', 'olhar', 'vi', 'sol', 'acordar', 'detrás', 'sorriso', 'fazendo', 'lembrar', 'que', 'posso', 'tentar', 'esquecer', 'mas', 'sempre', 'onda', 'arrasta', 'leva', 'pro', 'mar', 'me', 'perco', 'olhos', 'mergulho', 'pensar', 'voltarei', 'posso', 'tentar', 'esquecer', 'mas', 'sempre', 'onda', 'arrasta', 'leva', 'pro', 'mar', 'laia', 'laralai', 'laralaia', 'me', 'envolve', 'leva', 'pra', 'longe', 'daqui', 'me', 'perco', 'olhos', 'mergulho', 'pensar', 'voltarei', 'voltarei']"
Porteamarassim,MarloneMaicon,"['você', 'ficou', 'mim', 'dentro', 'alma', 'feito', 'tempestade', 'nunca', 'acalma', 'amor', 'pegou', 'jeito', 'inesperado', 'teu', 'nome', 'grito', 'preso', 'garganta', 'te', 'vendo', 'acompanhada', 'parecendo', 'santa', 'querendo', 'ser', 'lado', 'será', 'jeito', 'quiser', 'assim', 'mesmo', 'toda', 'vida', 'esperar', 'eu', 'ficarei', 'guardado', 'neste', 'sentimento', 'por', 'amar', 'assim', 'felicidade', 'castigo', 'será', 'tanto', 'amor', 'pra', 'mim', 'proibido', 'estou', 'morrendo', 'poucos', 'sonhar', 'contigo', 'por', 'amar', 'assim', 'desejo', 'boca', 'poder', 'beijá-la', 'desejo', 'pele', 'poder', 'toca-la', 'queimo', 'vontade', 'cada', 'madrugada', 'por', 'amar', 'assim', 'amar', 'assim', 'amar', 'assim', 'vou', 'caminhando', 'corda', 'bamba', 'sigo', 'marcas', 'feito', 'sombra', 'preso', 'nesse', 'amor', 'quero', 'noite', 'dia', 'o', 'tempo', 'vai', 'passando', 'vento', 'forte', 'aqui', 'largado', 'própria', 'sorte', 'contando', 'segundos', 'pra', 'ser', 'será', 'jeito', 'quiser', 'assim', 'mesmo', 'toda', 'vida', 'esperar', 'eu', 'ficarei', 'guardado', 'neste', 'sentimento', 'por', 'amar', 'assim', 'felicidade', 'castigo', 'será', 'tanto', 'amor', 'pra', 'mim', 'proibido', 'estou', 'morrendo', 'poucos', 'sonhar', 'contigo', 'por', 'amar', 'assim', 'desejo', 'boca', 'poder', 'beijá-la', 'desejo', 'pele', 'poder', 'tocá-la', 'queimo', 'vontade', 'cada', 'madrugada', 'por', 'amar', 'assim', 'amar', 'assim', 'amar', 'assim']"
TemQueSerVocê,VictoreLeo,"['um', 'dia', 'pés', 'vão', 'levar', 'onde', 'mãos', 'podem', 'chegar', 'me', 'leva', 'onde', 'estarei', 'amor', 'agora', 'hora', 'dizer', 'dizer', 'que', 'hoje', 'amo', 'não', 'vou', 'negar', 'que', 'outra', 'pessoa', 'servirá', 'tem', 'ser', 'sem', 'pra', 'tem', 'ser', 'sem', 'ser', 'necessário', 'entender', 'me', 'leva', 'onde', 'estarei', 'amor', 'agora', 'hora', 'dizer', '[', 'refrão', ']', 'que', 'hoje', 'amo', 'não', 'vou', 'negar', 'que', 'outra', 'pessoa', 'servirá', 'tem', 'ser', 'sem', 'pra', 'tem', 'ser', 'sem', 'ser', 'necessário', 'entender']"
NãoResistoaNósDois,WanessaCamargo,"['eu', 'gosto', 'eu', 'penso', 'eu', 'respiro', 'eu', 'tento', 'esquecer', 'deixar', 'pra', 'lá', 'mas', 'consigo', 'dá', 'sonhos', 'perdidos', 'que', 'saem', 'coração', 'que', 'vem', 'diga', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'você', 'mel', 'sal', 'você', 'bem', 'mal', 'você', 'deixa', 'sono', 'sem', 'ter', 'pra', 'mim', 'eu', 'fico', 'meio', 'assim', 'feito', 'cãozinho', 'dono', 'sonhos', 'perdidos', 'que', 'saem', 'coração', 'que', 'vem', 'diga', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'eu', 'condenei', 'por', 'ser', 'mas', 'perdoei', 'é', 'amor', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'mas', 'ver', 'pra', 'enlouquecer', 'faço', 'tudo', 'quer', 'vou', 'arrepender', 'mas', 'resisto', 'dois', 'oh', 'nós', 'dois', 'oh', 'oh']"
Carla,LSJack,"['eu', 'cheguei', 'deixar', 'vestígios', 'pra', 'achar', 'foi', 'assim', 'que', 'entreguei', 'coração', 'devagar', 'eu', 'tentei', 'roubar', 'aos', 'poucos', 'pra', 'notar', 'que', 'te', 'guardei', 'onde', 'ninguém', 'vai', 'tirar', 'no', 'fundo', 'olhos', 'olhos', 'pra', 'dentro', 'memória', 'levei', 'amor', 'tentou', 'oh', 'carla', 'eu', 'amei', 'jamais', 'um', 'outro', 'alguém', 'vai', 'amar', 'antes', 'sol', 'pudesse', 'acordar', 'eu', 'amei', 'oh', 'carla', 'x2', '[', 'obs', 'tudo', 'acima', 'duas', 'vezes', ']', 'no', 'fundo', 'olhos', 'olhos', 'pra', 'dentro', 'memória', 'levei', 'amor', 'tentou', 'oh', 'carla', 'eu', 'amei', 'jamais', 'um', 'outro', 'alguém', 'vai', 'amar', 'antes', 'sol', 'pudesse', 'acordar', 'eu', 'amei', 'oh', 'carla', 'x3']"
FazTempo,IveteSangalo,"['já', 'sabe', 'momento', 'exato', 'partir', 'não', 'quero', 'entregar', 'tão', 'cedo', 'aquele', 'amor', 'senti', 'conheci', 'não', 'tá', 'rolando', 'faz', 'tempo', 'não', 'vejo', 'brilho', 'olhos', 'pra', 'mim', 'nem', 'sei', 'ainda', 'posso', 'fazer', 'feliz', 'cada', 'momento', 'que', 'passamos', 'juro', 'bom', 'mas', 'tudo', 'acende', 'apaga', 'doce', 'acabou', 'penso', 'ir', 'embora', 'você', 'quer', 'dar', 'razão', 'me', 'diz', 'tô', 'jogando', 'o', 'amor', 'coração', 'fico', 'disfarçando', 'finjo', 'sei', 'que', 'pouco', 'tempo', 'rola', 'tudo', 'outra', 'vez']"
1Minuto,D’BlackeNegraLi,"['por', 'onde', 'quer', 'vá', 'vou', 'levar', 'pra', 'sempre', 'culpa', 'os', 'caminhos', 'tão', 'simples', 'vou', 'seguir', 'viajo', 'pensamento', 'numa', 'estrada', 'ilusões', 'que', 'procuro', 'dentro', 'coração', 'toda', 'vez', 'fecho', 'olhos', 'pra', 'encontrar', 'distância', 'pode', 'separar', 'o', 'sinto', 'vai', 'passar', 'um', 'minuto', 'pouco', 'pra', 'poder', 'falar', 'distância', 'pode', 'separar', 'final', 'sei', 'vai', 'voltar', 'por', 'onde', 'quer', 'vá', 'vou', 'levar', 'pra', 'sempre', 'vida', 'continua', 'os', 'caminhos', 'tão', 'simples', 'seguir', 'viajo', 'pensamentos', 'numa', 'estrada', 'ilusões', 'que', 'procuro', 'dentro', 'coração', 'toda', 'vez', 'fecho', 'olhos', 'pra', 'encontrar', 'distância', 'pode', 'separar', 'o', 'sinto', 'vai', 'passar', 'eu', 'sei', 'vai', 'passar', 'um', 'minuto', 'pouco', 'pra', 'poder', 'falar', 'distância', 'pode', 'separar', 'final', 'sei', 'que', 'coração', 'aonde', 'quer', 'vá', 'sempre', 'levarei', 'o', 'sorriso', 'olhar', 'olhar', 'toda', 'vez', 'fecho', 'olhos', 'pra', 'encontrar', 'distância', 'pode', 'separar', 'o', 'sinto', 'vai', 'passar', 'um', 'minuto', 'pouco', 'pra', 'poder', 'falar', 'distância', 'pode', 'separar', 'final', 'sei', 'vai', 'voltar']"
Eusei,PapasnaLíngua,"['eu', 'sei', 'tudo', 'pode', 'acontecer', 'eu', 'sei', 'amor', 'vai', 'morrer', 'vou', 'pedir', 'céus', 'aqui', 'comigo', 'vou', 'jogar', 'mar', 'flores', 'pra', 'encontrar', 'não', 'sei', 'porque', 'disse', 'adeus', 'guardei', 'beijo', 'deu', 'vou', 'pedir', 'céus', 'aqui', 'comigo', 'vou', 'jogar', 'mar', 'flores', 'pra', 'encontrar', 'you', 'say', 'goodbye', 'and', 'i', 'say', 'hello', 'you', 'say', 'goodbye', 'and', 'i', 'say', 'hello', 'não', 'sei', 'porque', 'disse', 'adeus', 'guardei', 'beijo', 'deu', 'vou', 'pedir', 'céus', 'aqui', 'comigo', 'vou', 'jogar', 'mar', 'flores', 'pra', 'encontrar', 'you', 'say', 'goodbye', 'and', 'i', 'say', 'hello', 'you', 'say', 'goodbye', 'and', 'i', 'say', 'hello']"
QuandoAChuvaPassar,IveteSangalo,"['quando', 'chuva', 'passar', 'pra', 'quê', 'falar', 'se', 'quer', 'ouvir', 'fugir', 'agora', 'resolve', 'nada', 'mas', 'vou', 'chorar', 'se', 'quiser', 'partir', 'às', 'vezes', 'distância', 'ajuda', 'tempestade', 'dia', 'vai', 'acabar', 'só', 'quero', 'lembrar', 'de', 'gente', 'andava', 'estrelas', 'nas', 'horas', 'lindas', 'passamos', 'juntos', 'gente', 'queria', 'amar', 'amar', 'hoje', 'certeza', 'história', 'termina', 'agora', 'porque', 'tempestade', 'dia', 'vai', 'acabar', 'refrão', 'quando', 'chuva', 'passar', 'quando', 'tempo', 'abrir', 'abra', 'janela', 'veja', 'sol', 'eu', 'céu', 'mar', 'eu', 'fim', 'amor', 'imensidão', 'só', 'quero', 'lembrar', 'de', 'gente', 'andava', 'estrelas', 'nas', 'horas', 'lindas', 'passamos', 'juntos', 'gente', 'queria', 'amar', 'amar', 'hoje', 'certeza', 'história', 'termina', 'agora', 'porque', 'tempestade', 'dia', 'vai', 'acabar', 'refrão']"
SorteGrande,IveteSangalo,"['sorte', 'grande', 'cair', 'céu', 'minha', 'paixão', 'verdadeira', 'viver', 'emoção', 'ganhar', 'coração', 'pra', 'ser', 'feliz', 'vida', 'inteira', 'mas', 'lindo', 'sorriso', 'brilho', 'olhos', 'meu', 'anjo', 'querubim', 'doces', 'beijos', 'calor', 'braços', 'perfume', 'jasmim', 'chegou', 'espaço', 'mandando', 'pedaço', 'o', 'amor', 'brincadeira', 'pegou', 'deu', 'laço', 'dançou', 'bem', 'compasso', 'de', 'prazer', 'levantou', 'poeira', 'poeira', 'poeira', 'poeira', 'levantou', 'poeira', 'sorte', 'grande', 'cair', 'céu', 'minha', 'paixão', 'verdadeira', 'viver', 'emoção', 'ganhar', 'coração', 'pra', 'ser', 'feliz', 'vida', 'inteira', 'mas', 'lindo', 'sorriso', 'brilho', 'olhos', 'meu', 'anjo', 'querubim', 'doces', 'beijos', 'calor', 'braços', 'perfume', 'jasmim', 'chegou', 'espaço', 'mandando', 'pedaço', 'o', 'amor', 'brincadeira', 'pegou', 'deu', 'laço', 'dançou', 'bem', 'compasso', 'de', 'prazer', 'levantou', 'poeira', 'poeira', 'poeira', 'poeira', 'levantou', 'poeira', 'chegou', 'espaço', 'mandando', 'pedaço', 'o', 'amor', 'brincadeira', 'pegou', 'deu', 'laço', 'dançou', 'bem', 'compasso', 'de', 'prazer', 'levantou', 'levantou', 'poeira', 'poeira', 'poeira', 'poeira', 'levantou', 'poeira']"
UmMinutoParaoFimdoMundo,CPM22,"['me', 'sinto', 'mas', 'nunca', 'sentiu', 'assim', 'procurando', 'caminho', 'pra', 'seguir', 'uma', 'direção', 'respostas', 'um', 'minuto', 'fim', 'mundo', 'toda', 'vida', 'segundos', 'uma', 'volta', 'ponteiro', 'relógio', 'pra', 'viver', 'o', 'tempo', 'corre', 'contra', 'mim', 'sempre', 'assim', 'sempre', 'vai', 'ser', 'vivendo', 'apenas', 'pra', 'vencer', 'falta', 'faz', 'de', 'olhos', 'fechados', 'tento', 'esconder', 'dor', 'agora', 'por', 'favor', 'entenda', 'preciso', 'ir', 'embora', 'porque', 'quando', 'sinto', 'mundo', 'acabar', 'perco', 'chão', 'sob', 'pés', 'me', 'falta', 'ar', 'pra', 'respirar', 'pensar', 'perder', 'segundo', 'eu', 'sei', 'fim', 'mundo', 'volto', 'relógio', 'trás', 'tentando', 'adiar', 'fim', 'tentando', 'esconder', 'medo', 'perder', 'sinto', 'assim', 'de', 'olhos', 'fechados', 'tento', 'enganar', 'coração', 'fugir', 'pra', 'outro', 'lugar', 'outra', 'direção', 'porque', 'quando', 'sinto', 'mundo', 'acabar', 'perco', 'chão', 'sob', 'pés', 'me', 'falta', 'ar', 'pra', 'respirar', 'pensar', 'perder', 'segundo', 'eu', 'sei', 'fim', 'mundo']"
VouTeProcurar,OsTravessos,"['hoje', 'casal', 'me', 'fez', 'lembrar', 'dois', 'daquele', 'tempo', 'bom', 'tempo', 'amor', 'eu', 'num', 'coração', 'não', 'paro', 'pensar', 'na', 'canção', 'lá', 'chuva', 'cai', 'não', 'vejo', 'olhar', 'já', 'agüento', 'ficar', 'ver', 'lá', 'chuva', 'cai', 'não', 'vejo', 'olhar', 'já', 'agüento', 'ficar', 'ver', 'vou', 'procurar', 'aonde', 'acabar', 'vez', 'dor', 'no', 'fim', 'arco-íris', 'vai', 'estar', 'toda', 'paz', 'amor', 'hoje', 'casal', 'me', 'fez', 'lembrar', 'dois', 'daquele', 'tempo', 'bom', 'tempo', 'amor', 'lá', 'chuva', 'cai', 'não', 'vejo', 'olhar', 'já', 'agüento', 'ficar', 'ver', 'lá', 'chuva', 'cai', 'não', 'vejo', 'olhar', 'já', 'agüento', 'ficar', 'ver', 'vou', 'procurar', 'aonde', 'acabar', 'vez', 'dor', 'no', 'fim', 'arco-íris', 'vai', 'estar', 'toda', 'paz', 'amor', 'eu', 'vou', 'procurar', 'aonde', 'acabar', 'vez', 'dor', 'no', 'fim', 'arco-íris', 'vai', 'estar', 'toda', 'paz', 'amor']"
