Music,Artist,Text,Unnamed: 3
NaLinhadoTempo,Victor&Leo,"['dei', 'ouro', 'sol', 'prata', 'lua', 'dei', 'estrelas', 'pra', 'desenhar', 'céu', 'linha', 'tempo', 'destino', 'escreveu', 'letras', 'douradas', 'quanto', 'tempo', 'esperava', 'encontrar', 'alguém', 'assim', 'encaixasse', 'bem', 'plano', 'dia', 'fiz', 'pra', 'mim', 'vou', 'dizer', 'nessas', 'frases', 'pouco', 'doi', 'deixamos', 'agora', 'pra', 'vejo', 'sinto', 'tão', 'completo', 'onde', 'vou', 'ness', 'traços', 'vou', 'tentando', 'descrever', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'amor', 'linha', 'tempo', 'destino', 'escreveu', 'letras', 'douradas', 'quanto', 'tempo', 'esperava', 'encontrar', 'alguém', 'assim', 'encaixasse', 'bem', 'plano', 'dia', 'fiz', 'pra', 'mim', 'vou', 'dizer', 'nessas', 'frases', 'pouco', 'doi', 'deixamos', 'agora', 'pra', 'vejo', 'sinto', 'tão', 'completo', 'onde', 'vou', 'ness', 'traços', 'vou', 'tentando', 'descrever', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'amor', 'nessas', 'frases', 'pouco', 'doi', 'deixamos', 'agora', 'pra', 'vejo', 'sinto', 'tão', 'completo', 'onde', 'vou', 'ness', 'traços', 'vou', 'tentando', 'descrever', 'mil', 'palavras', 'tão', 'pouco', 'pra', 'dizer', 'sentimento', 'muda', 'tudo', 'muda', 'mundo', 'amor', 'amor', 'amor', 'amor']",
Sosseguei,Jorge&Mateus,"['tô', 'virado', 'un', 'três', 'dia', 'tô', 'bebendo', 'jamais', 'bebi', 'vou', 'falar', 'nunca', 'falei', 'primeira', 'última', 'vez', 'sosseguei', 'ontem', 'despedida', 'balada', 'dessa', 'vida', 'solteiro', 'sosseguei', 'mudei', 'rota', 'plano', 'tava', 'procurando', 'achei', 'quer', 'cinema', 'par', 'perfeito', 'quer', 'curtir', 'balada', 'parceiro', 'ficar', 'casa', 'amando', 'dia', 'inteiro', 'dividir', 'comigo', 'brigadeiro', 'nessa', 'vida', 'agora', 'doi', 'três', 'quatro', 'quantos', 'quiser', 'partir', 'hoje', 'homem', 'mulher']",
AmoNoiteeDia,Jorge&Mateus,"['pedaço', 'peito', 'bem', 'colado', 'alguma', 'chave', 'algum', 'segredo', 'prende', 'jeito', 'perigoso', 'conquistar', 'jeito', 'tão', 'gostoso', 'abraçar', 'tudo', 'perde', 'transforma', 'ninguém', 'vê', 'busco', 'vezes', 'detalhes', 'encontrar', 'tempo', 'passa', 'anda', 'pra', 'trás', 'perco', 'nessa', 'estrada', 'aguento', 'refrão', 'iê', 'iê', 'passa', 'dia', 'passa', 'noite', 'tô', 'apaixonado', 'coração', 'peito', 'sofre', 'lado', 'dessa', 'vez', 'tudo', 'real', 'nada', 'fantasia', 'saiba', 'amo', 'amo', 'noite', 'dia', 'pedaço', 'peito', 'bem', 'colado', 'alguma', 'chave', 'algum', 'segredo', 'prende', 'jeito', 'perigoso', 'conquistar', 'jeito', 'tão', 'gostoso', 'abraçar', 'tudo', 'perde', 'transforma', 'ninguém', 'vê', 'busco', 'vezes', 'detalhes', 'encontrar', 'tempo', 'passa', 'anda', 'pra', 'trás', 'perco', 'nessa', 'estrada', 'aguento', 'refrão', 'iê', 'iê', 'passa', 'dia', 'passa', 'noite', 'tô', 'apaixonado', 'coração', 'peito', 'sofre', 'lado', 'dessa', 'vez', 'tudo', 'real', 'nada', 'fantasia', 'saiba', 'amo', 'amo', 'noite', 'dia']",
RaparigaNão,JoãoNetoeFredericopart.SimoneeSimaria,"['porque', 'virou', 'ex', 'tanto', 'faz', 'tanto', 'fez', 'apaixonado', 'olha', 'mês', 'sabe', 'amor', 'quis', 'serviu', 'mulher', 'fiel', 'nunca', 'traiu', 'alguém', 'aqui', 'presta', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'corpinho', 'bonito', 'coração', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'corpinho', 'bonito', 'coração', 'porque', 'virou', 'ex', 'tanto', 'faz', 'tanto', 'fez', 'apaixonado', 'olha', 'mês', 'sabe', 'amor', 'quis', 'serviu', 'mulher', 'fiel', 'nunca', 'traiu', 'alguém', 'aqui', 'presta', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'corpinho', 'bonito', 'coração', 'rapariga', 'rapariga', 'lava', 'boca', 'água', 'sabão', 'rapariga', 'rapariga', 'corpinho', 'bonito', 'coração', 'lava', 'boca', 'água', 'sabão', 'corpinho', 'bonito', 'coração']",
ÁguadeOceano,Victor&Leo,"['pleno', 'deserto', 'encontrei', 'nunca', 'imaginava', 'ser', 'assim', 'jamais', 'pensei', 'ter', 'perto', 'mim', 'sol', 'queimava', 'paz', 'chegou', 'sabe', 'bem', 'faz', 'sombra', 'desse', 'amor', 'àgua', 'oceano', 'pra', 'beber', 'vivo', 'mergulhado', 'amo', 'pra', 'valer', 'lembre-se', 'esquecer']",
TudoComVocê,Victor&Leo,"['tudo', 'corpo', 'nenhum', 'porquê', 'hoje', 'coração', 'tudo', 'lado', 'preciso', 'encontrar', 'diga', 'errado', 'algo', 'faz', 'querer', 'amar', 'então', 'agora', 'medo', 'dizer', 'tudo', 'amor', 'faz', 'voar', 'amor', 'vivo', 'pra', 'amar', 'amor', 'faz', 'voar', 'amor', 'vivo', 'pra', 'amar']",
TeVivo,LuanSantana,"['sinto', 'faço', 'presente', 'fecho', 'olhos', 'enxergo', 'gente', 'questão', 'segundos', 'voo', 'pra', 'outro', 'mundo', 'outra', 'constelação', 'dá', 'explicar', 'ver', 'chegando', 'sensação', 'gente', 'precisa', 'tá', 'colado', 'pra', 'tá', 'junto', 'corpos', 'conversam', 'horas', 'horas', 'palavras', 'tão', 'dizendo', 'todo', 'instante', 'pro', 'outro', 'quanto', 'adoram', 'preciso', 'olhar', 'pra', 'ter', 'mundo', 'porque', 'aonde', 'quer', 'vá', 'tudo', 'tudo', 'tudo', 'preciso', 'vivo', 'sinto', 'faço', 'presente', 'fecho', 'olhos', 'enxergo', 'gente', 'questão', 'segundos', 'voo', 'pra', 'outro', 'mundo', 'outra', 'constelação', 'dá', 'explicar', 'ver', 'chegando', 'sensação', 'gente', 'precisa', 'tá', 'colado', 'pra', 'tá', 'junto', 'corpos', 'conversam', 'horas', 'horas', 'palavras', 'tão', 'dizendo', 'todo', 'instante', 'pro', 'outro', 'quanto', 'adoram', 'preciso', 'olhar', 'pra', 'ter', 'mundo', 'porque', 'aonde', 'quer', 'vá', 'tudo', 'tudo', 'tudo', 'preciso', 'vivo']",
Vingança,LuanSantanaftMcKekel,"['uh', 'uh', 'uh', 'uh', 'vou', 'pensar', 'mente', 'vai', 'entrar', 'vim', 'aqui', 'avisar', 'psicológico', 'preparar', 'vou', 'esperar', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'única', 'chance', 'vai', 'ser', 'alguma', 'balada', 'vida', 'beijar', 'perceber', 'ver', 'uh', 'uh', 'uh', 'uh', 'avisei', 'tenta', 'vacilar', 'menina', 'avisei', 'amor', 'pra', 'cuidar', 'escapar', 'mão', 'cai', 'chão', 'conserto', 'ante', 'sumir', 'vida', 'coisa', 'aqui', 'portão', 'última', 'vez', 'vou', 'falar', 'psicológico', 'preparar', 'vou', 'esperar', 'acabou', 'paciência', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'única', 'chance', 'deu', 'valor', 'deu', 'valor', 'deu', 'valor', 'deu', 'valor', 'amei', 'demais', 'agora', 'quero', 'saber', 'deixa', 'outras', 'aproveitarem', 'vou', 'pegar', 'todo', 'mundo', 'virar', 'vagabundo', 'ficar', 'cidade', 'inteira', 'aí', 'vai', 'lembrar', 'tanto', 'dei', 'amor', 'tanto', 'deu', 'valor', 'única', 'chance', 'vai', 'ser', 'qualquer', 'balada', 'aí', 'vou', 'beijar', 'perceber', 'ver', 'vou', 'virar', 'vagabundo', 'vou', 'jogar', 'mundo', 'vou', 'virar', 'vagabundo', 'vou', 'jogar', 'mundo', 'luan', 'kekel']",
50Reais,NaiaraAzevedoFt.MaiaraeMaraisa,"['bonito', 'bonito', 'hein', 'cena', 'linda', 'atrapalhando', 'casalzinho', 'aí', 'lixo', 'brincadeira', 'então', 'aqui', 'futebol', 'toda', 'quarta-feira', 'acaso', 'motel', 'trouxe', 'lua', 'mel', 'prometeu', 'céu', 'agora', 'tirou', 'chão', 'precisa', 'vestir', 'vi', 'tudo', 'ver', 'aqui', 'decepção', 'zero', 'pra', 'intuição', 'sei', 'dou', 'cara', 'bato', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'un', 'reais', 'sei', 'dou', 'cara', 'bato', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'un', 'reais', 'acaso', 'motel', 'trouxe', 'lua', 'mel', 'prometeu', 'céu', 'agora', 'tirou', 'chão', 'precisa', 'vestir', 'vi', 'tudo', 'ver', 'aqui', 'decepção', 'zero', 'pra', 'intuição', 'sei', 'dou', 'cara', 'bato', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'un', 'reais', 'sei', 'dou', 'cara', 'bato', 'vim', 'atrapalhar', 'noite', 'prazer', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'un', 'reais', 'pra', 'ajudar', 'pagar', 'dama', 'satisfaz', 'toma', 'aqui', 'un', 'reais']",
IssoCêNumConta,BrunoeMarrone,"['fala', 'pra', 'fim', 'semana', 'melhor', 'vida', 'voltou', 'sorrir', 'porque', 'tava', 'mim', 'faz', 'acreditarem', 'dó', 'ainda', 'tava', 'comigo', 'sempre', 'cara', 'chato', 'sabe', 'tava', 'lado', 'gente', 'motel', 'ontem', 'cê', 'conta', 'cê', 'conta', 'pagou', 'conta', 'cê', 'conta', 'cê', 'conta', 'ainda', 'chora', 'escondida', 'cê', 'conta', 'cê', 'conta', 'pediu', 'pra', 'voltar', 'comigo', 'cê', 'conta', 'cê', 'conta']",
Propaganda,Jorge&Mateus,"['queima', 'arroz', 'quebra', 'copo', 'pia', 'tropeça', 'sofá', 'machuca', 'dedinho', 'culpa', 'ainda', 'ronca', 'demais', 'mancha', 'camisas', 'dá', 'medo', 'olhar', 'tá', 'naqueles', 'dia', 'falo', 'pro', 'outros', 'sabe', 'esquema', 'outro', 'falo', 'pra', 'malandro', 'querer', 'crescer', 'olho', 'tá', 'doido', 'vou', 'fazer', 'propaganda', 'medo', 'perder', 'amor', 'pavor', 'pavor', 'tá', 'doido', 'vou', 'fazer', 'propaganda', 'medo', 'perder', 'amor', 'pavor', 'cuido', 'pronto', 'acabou']",
Balada(TchêTchêRere),GusttavoLima,"['lavei', 'carro', 'regulei', 'som', 'tá', 'tudo', 'preparado', 'vem', 'brega', 'bom', 'menina', 'fica', 'vontade', 'faça', 'festa', 'liga', 'tarde', 'vou', 'adorar', 'vamos', 'nessa', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'olhar', 'vou', 'querer', 'pegar', 'namorar', 'curtição', 'hoje', 'vai', 'rolar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'gusttavo', 'lima', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'olhar', 'vou', 'querer', 'pegar', 'namorar', 'curtição', 'hoje', 'vai', 'rolar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'sol', 'raiar', 'gata', 'liga', 'tarde', 'balada', 'quero', 'curtir', 'madrugada', 'dançar', 'pular', 'hoje', 'vai', 'rolar', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tcherere', 'tchê', 'tchê', 'tchereretchê', 'tchê', 'tchê', 'tchê', 'gusttavo', 'lima']",
GuerraFria,SorrisoMaroto,"['odeio', 'sai', 'batendo', 'porta', 'escutar', 'adoro', 'sempre', 'arrepende', 'volta', 'pede', 'pra', 'ficar', 'sempre', 'age', 'impulso', 'dom', 'ferir', 'tempo', 'faz', 'sorrir', 'odeio', 'mexe', 'coisas', 'vasculhando', 'pedir', 'adoro', 'dá', 'carinho', 'assim', 'faz', 'dormir', 'muitas', 'vezes', 'durmo', 'vontade', 'afastar', 'acordo', 'doido', 'pra', 'encontrar', 'guerra', 'fria', 'dentro', 'peito', 'encontro', 'jeito', 'pra', 'gente', 'viver', 'paz', 'pensei', 'deixar', 'pra', 'sempre', 'amo', 'demais', 'deixe', 'futuro', 'vale', 'risco', 'juro', 'nunca', 'amei', 'ninguém', 'assim', 'mal', 'faz', 'bem', 'pra', 'mim', 'odeio', 'mexe', 'coisas', 'vasculhando', 'pedir', 'adoro', 'dá', 'carinho', 'assim', 'faz', 'dormir', 'muitas', 'vezes', 'durmo', 'vontade', 'afastar', 'acordo', 'doido', 'pra', 'encontrar', 'guerra', 'fria', 'dentro', 'peito', 'encontro', 'jeito', 'pra', 'gente', 'viver', 'paz', 'pensei', 'deixar', 'pra', 'sempre', 'amo', 'demais', 'deixe', 'futuro', 'vale', 'risco', 'juro', 'nunca', 'amei', 'ninguém', 'assim', 'mal', 'faz', 'bem', 'pra', 'mim']",
Milu,GusttavoLima,"['cai', 'vez', 'vai', 'cair', 'três', 'to', 'caindo', 'décima', 'vez', 'decido', 'vou', 'esquecer', 'cê', 'fala', 'ama', 'pra', 'prender', 'sentisse', 'amor', 'tanto', 'cê', 'sabe', 'fazer', 'desse', 'amor', 'tanto', 'dá', 'prazer', 'vem', 'vai', 'querendo', 'algo', 'cê', 'fica', 'milu', 'milu', 'iludindo', 'fico', 'fico', 'bar', 'caindo']",
ArCondicionadono15,WesleySafadão,"['cinco', 'dia', 'hora', 'dez', 'minutos', 'vejo', 'relógio', 'conta', 'horas', 'enquanto', 'conto', 'dedos', 'todos', 'beijos', 'dei', 'saudade', 'acumulando', 'acumulando', 'sei', 'ponto', 'vou', 'aguentar', 'tô', 'ficando', 'louco', 'imaginar', 'pensou', 'ar', 'condicionado', 'gente', 'suando', 'tv', 'volume', 'alto', 'gente', 'amando', 'cê', 'tá', 'esperando', 'dia', 'parece', 'ano']",
"Farra,PingaeFoguete",BrunoeBarretto,"['hoje', 'quero', 'dia', 'sossego', 'quero', 'paz', 'sentir', 'cheiro', 'lembro', 'tudo', 'planejo', 'acordar', 'cedo', 'trabalhar', 'pegar', 'ônibus', 'ir', 'pra', 'casa', 'descansar', 'todo', 'fim', 'tarde', 'galera', 'aciona', 'pra', 'tomar', 'novo', 'deu', 'zona', 'luzes', 'piscando', 'jukebox', 'tocando', 'amado', 'batista', 'pau', 'tá', 'quebrando', 'ir', 'trabalhar', 'amanhã', 'cacete', 'hoje', 'farra', 'pinga', 'foguete', 'luzes', 'piscando', 'jukebox', 'tocando', 'bruno', 'barretto', 'pau', 'tá', 'quebrando', 'ir', 'trabalhar', 'amanhã', 'cacete', 'hoje', 'farra', 'pinga', 'foguete']",
IgualElaSóUma,WesleySafadão,"['tá', 'mandando', 'olhinho', 'quê', 'vê', 'compromisso', 'status', 'tá', 'valendo', 'quê', 'cê', 'quer', 'pôr', 'namoro', 'risco', 'oportunidade', 'aproveitou', 'vacilou', 'vingou', 'amor', 'agora', 'tá', 'pensando', 'dizer', 'vem', 'cá', 'vou', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'quer', 'ver', 'trair', 'bem', 'nananim', 'vem', 'igual', 'igual']",
Beijodevaranda,BrunoeMarrone,"['todo', 'santo', 'dia', 'dia', 'pra', 'esquecer', 'acabei', 'ouvir', 'música', 'radio', 'tv', 'dizer', 'tava', 'ali', 'fazendo', 'palavra', 'cruzada', 'pra', 'ver', 'tempo', 'passa', 'nome', 'apareceu', 'agora', 'pouco', 'vídeo', 'youtube', 'costume', 'sabe', 'aconteceu', 'cena', 'veio', 'acabou', 'comigo', 'terceiro', 'replay', 'convencido', 'falta', 'vou', 'culpar', 'vento', 'bagunça', 'deixei', 'janela', 'aberta', 'então', 'culpa', 'ai', 'ai', 'entrou', 'vida', 'lev', 'toda', 'quero', 'beijo', 'varanda', 'lua', 'testemunha', 'tô', 'ciúme', 'vento', 'deve', 'estar', 'usando', 'perfume']",
Umbeijo,LuanSantana,"['sai', 'cantando', 'chuveiro', 'cara', 'feliz', 'mundo', 'inteiro', 'noite', 'perfeita', 'tá', 'hora', 'quero', 'encontrar', 'frente', 'espelho', 'tô', 'ensaiando', 'melhor', 'forma', 'dizer', 'tô', 'amando', 'chance', 'agora', 'posso', 'errar', 'bem', 'hora', 'falar', 'travei', 'comecei', 'gaguejar', 'saída', 'deixar', 'acontecer', 'coração', 'entregar', 'beijo', 'fala', 'mil', 'palavras', 'toque', 'bem', 'poesia', 'olhar', 'enxergo', 'alma', 'fala', 'linda', 'melodia', 'ninguém', 'sabe', 'explicar', 'amor', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'amado', 'coração', 'vez', 'entregou', 'confesso', 'apaixonado', 'bem', 'hora', 'falar', 'travei', 'comecei', 'gaguejar', 'saída', 'deixar', 'acontecer', 'coração', 'entregar', 'beijo', 'fala', 'mil', 'palavras', 'toque', 'bem', 'poesia', 'olhar', 'enxergo', 'alma', 'fala', 'linda', 'melodia', 'ninguém', 'sabe', 'explicar', 'amor', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'amado', 'coração', 'vez', 'entregou', 'confesso', 'apaixonado']",
LêLêLê,JoãoNeto&Frederico,"['plenum', 'sexta-feira', 'tentar', 'distrair', 'chegando', 'balada', 'toda', 'linda', 'vi', 'camarote', 'rodado', 'pedaço', 'caçando', 'jeitinho', 'invadir', 'espaço', 'grana', 'fama', 'carro', 'to', 'carona', 'cartão', 'bloqueado', 'limite', 'tá', 'estourado', 'simple', 'garanto', 'sei', 'fazer', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'pegar', 'vai', 'ver', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'jamais', 'vai', 'esquecer', '[', 'x2', ']']",
Tijolão,Jorge&Mateus,"['conheci', 'gente', 'largou', 'onde', 'arrumou', 'todo', 'ódio', 'mim', 'agora', 'to', 'aqui', 'bar', 'currutela', 'abrindo', 'cerveja', 'dente', 'tentando', 'passar', 'pra', 'frente', 'dera', 'porque', 'bloqueou', 'pra', 'parar', 'chorar', 'cima', 'tela', 'vou', 'trocar', 'celular', 'nokia', 'tijolão', 'manda', 'mensagem', 'faz', 'ligação', 'ver', 'vídeo', 'sendo', 'feliz', 'certeza', 'vida', 'vai', 'tá', 'triz', 'mata', 'internet', 'virou', 'arma', 'mão']",
EuEra,MarcoseBelutti,"['aí', 'escolhe', 'melhor', 'roupa', 'aí', 'arruma', 'cabelo', 'sai', 'amiga', 'louca', 'diz', 'bom', 'vida', 'ser', 'solteiro', 'diz', 'adiantou', 'alguma', 'coisa', 'procurar', 'alívio', 'passageiro', 'beijar', 'uma', 'quatro', 'cinco', 'bocas', 'beijos', 'têm', 'gosto', 'beijo', 'aí', 'lembrou', 'mim', 'jeito', 'aí', 'lembrou', 'mim', 'jeito', 'beijou', 'boca', 'errada', 'lembrou', 'boca', 'certa', 'entrou', 'gelada', 'lembrou', 'coberta', 'sabe', 'alguém', 'perfeito', 'tanto', 'espera', 'aí', 'lembra', 'gente', 'completa', 'vai', 'voltar', 'pra', 'mim', 'pouco', 'esperta', 'porque', 'alguém', 'perfeito', 'tanto', 'espera', 'aí', 'escolhe', 'melhor', 'roupa', 'aí', 'arruma', 'cabelo', 'sai', 'amiga', 'louca', 'diz', 'bom', 'vida', 'ser', 'solteiro', 'diz', 'adiantou', 'alguma', 'coisa', 'procurar', 'alívio', 'passageiro', 'beijar', 'uma', 'quatro', 'cinco', 'bocas', 'beijos', 'têm', 'gosto', 'beijo', 'aí', 'lembrou', 'mim', 'jeito', 'aí', 'lembrou', 'mim', 'jeito', 'beijou', 'boca', 'errada', 'lembrou', 'boca', 'certa', 'entrou', 'gelada', 'lembrou', 'coberta', 'sabe', 'alguém', 'perfeito', 'tanto', 'espera', 'aí', 'lembra', 'gente', 'completa', 'vai', 'voltar', 'pra', 'mim', 'pouco', 'esperta', 'porque', 'alguém', 'perfeito', 'tanto', 'espera', 'beijou', 'boca', 'errada', 'lembrou', 'boca', 'certa', 'entrou', 'gelada', 'lembrou', 'coberta', 'sabe', 'alguém', 'perfeito', 'tanto', 'espera', 'aí', 'lembra', 'gente', 'completa', 'vai', 'voltar', 'pra', 'mim', 'pouco', 'esperta', 'porque', 'alguém', 'perfeito', 'tanto', 'espera']",
QuePenaQueAcabou,GusttavoLima,"['pena', 'acabou', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'coração', 'chorou', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'ainda', 'coragem', 'arrumar', 'cama', 'gente', 'fez', 'amor', 'última', 'vez', 'última', 'vez', 'cheiro', 'lençóis', 'memória', 'calor', 'corpo', 'debaixo', 'cobertor', 'gente', 'fez', 'amor', 'ainda', 'pensa', 'mim', 'caso', 'fim', 'quero', 'ouvir', 'preciso', 'saber', 'independente', 'decisão', 'quero', 'falar', 'fundo', 'coração', 'valeu', 'pena', 'tudo', 'gente', 'viveu', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'coração', 'chorou', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'ainda', 'existe', 'amor', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'ainda', 'coragem', 'arrumar', 'cama', 'gente', 'fez', 'amor', 'última', 'vez', 'última', 'vez', 'cheiro', 'lençóis', 'memória', 'calor', 'corpo', 'debaixo', 'cobertor', 'gente', 'fez', 'amor', 'ainda', 'pensa', 'mim', 'caso', 'fim', 'quero', 'ouvir', 'preciso', 'saber', 'independente', 'decisão', 'quero', 'falar', 'fundo', 'coração', 'valeu', 'pena', 'tudo', 'gente', 'viveu', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'coração', 'chorou', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'coração', 'chorou', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'uô', 'uô', 'ainda', 'existe', 'amor', 'uô', 'uô', 'uô', 'uô', 'pena', 'acabou', 'uô', 'uô', 'pena', 'acabou']",
QuemMeDera,MárciaFellipeftJerrySmith,"['reconhecendo', 'casa', 'pleno', 'feriado', 'garçom', 'sentiu', 'falta', 'ligou', 'preocupado', 'agora', 'penso', 'apaixonada', 'falando', 'sério', 'quero', 'ninguém', 'quiser', 'quero', 'dormir', 'conchinha', 'pisa', 'festa', 'deus', 'livre', 'dera', 'postar', 'foto', 'junto', 'contatinho', 'deus', 'livre', 'dera', 'pressa', 'vier', 'coração', 'espera', 'pressa', 'jerry', 'smith', 'vier', 'coração', 'espera', 'márcia', 'fellipe', 'fenomenal', 'desse', 'jeitinho', 'pique', 'pique', 'hein', 'pique', 'hein', 'reconhecendo', 'casa', 'pleno', 'feriado', 'garçom', 'sentiu', 'falta', 'ligou', 'preocupado', 'agora', 'penso', 'apaixonado', 'falando', 'sério', 'quero', 'ninguém', 'quiser', 'quero', 'dormir', 'conchinha', 'pisa', 'festa', 'deus', 'livre', 'dera', 'postar', 'foto', 'junto', 'contatinho', 'deus', 'livre', 'dera', 'pressa', 'vier', 'coração', 'espera', 'pressa', 'márcia', 'vier', 'jerry', 'smith', 'espera', 'desse', 'jeitinho', 'marcinha', 'marcinha', 'oi', 'oi', 'jerry', 'smith', 'papai']",
