Music,Artist,Text,Unnamed: 3
AmoNoiteeDia,Jorge&Mateus,"['pedaç', 'peit', 'bem', 'col', 'algum', 'chav', 'algum', 'segred', 'prend', 'jeit', 'perig', 'conquist', 'jeit', 'tão', 'gost', 'abraç', 'tud', 'perd', 'transform', 'ninguém', 'vê', 'busc', 'vez', 'detalh', 'encontr', 'temp', 'pass', 'and', 'pra', 'trá', 'perc', 'ness', 'estr', 'aguent', 'refr', 'iê', 'iê', 'pass', 'dia', 'pass', 'noit', 'tô', 'apaixon', 'coraçã', 'peit', 'sofr', 'lad', 'dess', 'vez', 'tud', 'real', 'nad', 'fantas', 'saib', 'amo', 'amo', 'noit', 'dia', 'pedaç', 'peit', 'bem', 'col', 'algum', 'chav', 'algum', 'segred', 'prend', 'jeit', 'perig', 'conquist', 'jeit', 'tão', 'gost', 'abraç', 'tud', 'perd', 'transform', 'ninguém', 'vê', 'busc', 'vez', 'detalh', 'encontr', 'temp', 'pass', 'and', 'pra', 'trá', 'perc', 'ness', 'estr', 'aguent', 'refr', 'iê', 'iê', 'pass', 'dia', 'pass', 'noit', 'tô', 'apaixon', 'coraçã', 'peit', 'sofr', 'lad', 'dess', 'vez', 'tud', 'real', 'nad', 'fantas', 'saib', 'amo', 'amo', 'noit', 'dia']",
RaparigaNão,JoãoNetoeFredericopart.SimoneeSimaria,"['porqu', 'vir', 'ex', 'tant', 'faz', 'tant', 'fez', 'apaixon', 'olh', 'mê', 'sab', 'am', 'quil', 'serv', 'mulh', 'fiel', 'nunc', 'tra', 'alguém', 'aqu', 'prest', 'raparig', 'raparig', 'lav', 'boc', 'águ', 'sab', 'raparig', 'raparig', 'corp', 'bonit', 'coraçã', 'raparig', 'raparig', 'lav', 'boc', 'águ', 'sab', 'raparig', 'raparig', 'corp', 'bonit', 'coraçã', 'porqu', 'vir', 'ex', 'tant', 'faz', 'tant', 'fez', 'apaixon', 'olh', 'mê', 'sab', 'am', 'quil', 'serv', 'mulh', 'fiel', 'nunc', 'tra', 'alguém', 'aqu', 'prest', 'raparig', 'raparig', 'lav', 'boc', 'águ', 'sab', 'raparig', 'raparig', 'corp', 'bonit', 'coraçã', 'raparig', 'raparig', 'lav', 'boc', 'águ', 'sab', 'raparig', 'raparig', 'corp', 'bonit', 'coraçã', 'lav', 'boc', 'águ', 'sab', 'corp', 'bonit', 'coraçã']",
ÁguadeOceano,Victor&Leo,"['plen', 'desert', 'encontr', 'nunc', 'imagin', 'ser', 'assim', 'jamal', 'pens', 'ter', 'pert', 'mim', 'sol', 'queim', 'paz', 'cheg', 'sab', 'bem', 'faz', 'sombr', 'dess', 'am', 'àgu', 'ocean', 'pra', 'beb', 'viv', 'mergulh', 'amo', 'pra', 'val', 'lembre-s', 'esquec']",
TudoComVocê,Victor&Leo,"['tud', 'corp', 'nenhum', 'porqu', 'hoj', 'coraçã', 'tud', 'lad', 'precis', 'encontr', 'dig', 'err', 'alg', 'faz', 'quer', 'am', 'ent', 'agor', 'med', 'diz', 'tud', 'am', 'faz', 'vo', 'am', 'viv', 'pra', 'am', 'am', 'faz', 'vo', 'am', 'viv', 'pra', 'am']",
TeVivo,LuanSantana,"['sint', 'faç', 'pres', 'fech', 'olh', 'enxerg', 'gent', 'quest', 'segund', 'voo', 'pra', 'outr', 'mund', 'outr', 'constel', 'dá', 'explic', 'ver', 'cheg', 'sens', 'gent', 'precis', 'tá', 'col', 'pra', 'tá', 'junt', 'corp', 'convers', 'hor', 'hor', 'palavr', 'tão', 'diz', 'tod', 'instant', 'pro', 'outr', 'quant', 'ador', 'precis', 'olh', 'pra', 'ter', 'mund', 'porqu', 'aond', 'qu', 'vá', 'tud', 'tud', 'tud', 'precis', 'viv', 'sint', 'faç', 'pres', 'fech', 'olh', 'enxerg', 'gent', 'quest', 'segund', 'voo', 'pra', 'outr', 'mund', 'outr', 'constel', 'dá', 'explic', 'ver', 'cheg', 'sens', 'gent', 'precis', 'tá', 'col', 'pra', 'tá', 'junt', 'corp', 'convers', 'hor', 'hor', 'palavr', 'tão', 'diz', 'tod', 'instant', 'pro', 'outr', 'quant', 'ador', 'precis', 'olh', 'pra', 'ter', 'mund', 'porqu', 'aond', 'qu', 'vá', 'tud', 'tud', 'tud', 'precis', 'viv']",
Vingança,LuanSantanaftMcKekel,"['uh', 'uh', 'uh', 'uh', 'vou', 'pens', 'ment', 'vai', 'entr', 'vim', 'aqu', 'avis', 'psicológ', 'prepar', 'vou', 'esper', 'vou', 'peg', 'tod', 'mund', 'vir', 'vagabund', 'fic', 'cidad', 'int', 'aí', 'vai', 'lembr', 'tant', 'dei', 'am', 'tant', 'deu', 'val', 'únic', 'chanc', 'vai', 'ser', 'algum', 'bal', 'vid', 'beij', 'perceb', 'ver', 'uh', 'uh', 'uh', 'uh', 'avis', 'tent', 'vacil', 'menin', 'avis', 'am', 'pra', 'cuid', 'escap', 'mão', 'cai', 'chã', 'consert', 'ant', 'sum', 'vid', 'cois', 'aqu', 'portã', 'últ', 'vez', 'vou', 'fal', 'psicológ', 'prepar', 'vou', 'esper', 'acab', 'paci', 'vou', 'peg', 'tod', 'mund', 'vir', 'vagabund', 'fic', 'cidad', 'int', 'aí', 'vai', 'lembr', 'tant', 'dei', 'am', 'tant', 'deu', 'val', 'únic', 'chanc', 'deu', 'val', 'deu', 'val', 'deu', 'val', 'deu', 'val', 'ame', 'demal', 'agor', 'quer', 'sab', 'deix', 'outr', 'aproveit', 'vou', 'peg', 'tod', 'mund', 'vir', 'vagabund', 'fic', 'cidad', 'int', 'aí', 'vai', 'lembr', 'tant', 'dei', 'am', 'tant', 'deu', 'val', 'únic', 'chanc', 'vai', 'ser', 'qualqu', 'bal', 'aí', 'vou', 'beij', 'perceb', 'ver', 'vou', 'vir', 'vagabund', 'vou', 'jog', 'mund', 'vou', 'vir', 'vagabund', 'vou', 'jog', 'mund', 'luan', 'kekel']",
50Reais,NaiaraAzevedoFt.MaiaraeMaraisa,"['bonit', 'bonit', 'hein', 'cen', 'lind', 'atrapalh', 'casal', 'aí', 'lix', 'brinc', 'ent', 'aqu', 'futebol', 'tod', 'quarta-f', 'acas', 'motel', 'troux', 'lua', 'mel', 'promet', 'céu', 'agor', 'tir', 'chã', 'precis', 'vest', 'vi', 'tud', 'ver', 'aqu', 'decepç', 'zer', 'pra', 'intu', 'sei', 'dou', 'car', 'bat', 'vim', 'atrapalh', 'noit', 'praz', 'pra', 'ajud', 'pag', 'dam', 'satisfaz', 'tom', 'aqu', 'um', 'real', 'sei', 'dou', 'car', 'bat', 'vim', 'atrapalh', 'noit', 'praz', 'pra', 'ajud', 'pag', 'dam', 'satisfaz', 'tom', 'aqu', 'um', 'real', 'acas', 'motel', 'troux', 'lua', 'mel', 'promet', 'céu', 'agor', 'tir', 'chã', 'precis', 'vest', 'vi', 'tud', 'ver', 'aqu', 'decepç', 'zer', 'pra', 'intu', 'sei', 'dou', 'car', 'bat', 'vim', 'atrapalh', 'noit', 'praz', 'pra', 'ajud', 'pag', 'dam', 'satisfaz', 'tom', 'aqu', 'um', 'real', 'sei', 'dou', 'car', 'bat', 'vim', 'atrapalh', 'noit', 'praz', 'pra', 'ajud', 'pag', 'dam', 'satisfaz', 'tom', 'aqu', 'um', 'real', 'pra', 'ajud', 'pag', 'dam', 'satisfaz', 'tom', 'aqu', 'um', 'real']",
IssoCêNumConta,BrunoeMarrone,"['fal', 'pra', 'fim', 'seman', 'melhor', 'vid', 'volt', 'sorr', 'porqu', 'tav', 'mim', 'faz', 'acredit', 'dó', 'aind', 'tav', 'comig', 'sempr', 'car', 'chat', 'sab', 'tav', 'lad', 'gent', 'motel', 'ont', 'cê', 'cont', 'cê', 'cont', 'pag', 'cont', 'cê', 'cont', 'cê', 'cont', 'aind', 'chor', 'escond', 'cê', 'cont', 'cê', 'cont', 'ped', 'pra', 'volt', 'comig', 'cê', 'cont', 'cê', 'cont']",
Propaganda,Jorge&Mateus,"['queim', 'arroz', 'quebr', 'cop', 'pia', 'tropeç', 'sof', 'machuc', 'ded', 'culp', 'aind', 'ronc', 'demal', 'manch', 'camis', 'dá', 'med', 'olh', 'tá', 'naquel', 'dia', 'fal', 'pro', 'outr', 'sab', 'esquem', 'outr', 'fal', 'pra', 'malandr', 'quer', 'cresc', 'olh', 'tá', 'doid', 'vou', 'faz', 'propagand', 'med', 'perd', 'am', 'pav', 'pav', 'tá', 'doid', 'vou', 'faz', 'propagand', 'med', 'perd', 'am', 'pav', 'cuid', 'pront', 'acab']",
Balada(TchêTchêRere),GusttavoLima,"['lav', 'carr', 'regul', 'som', 'tá', 'tud', 'prepar', 'vem', 'breg', 'bom', 'menin', 'fic', 'vontad', 'faç', 'fest', 'lig', 'tard', 'vou', 'ador', 'vam', 'ness', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'sol', 'rai', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'hoj', 'vai', 'rol', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'gusttav', 'lim', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'olh', 'vou', 'quer', 'peg', 'namor', 'curt', 'hoj', 'vai', 'rol', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'sol', 'rai', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'hoj', 'vai', 'rol', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'gusttav', 'lim', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'gusttav', 'lim', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'sol', 'rai', 'gat', 'lig', 'tard', 'bal', 'gusttav', 'lim', 'madrug', 'danç', 'pul', 'hoj', 'vai', 'rol', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'gusttav', 'lim', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'olh', 'vou', 'quer', 'peg', 'namor', 'curt', 'hoj', 'vai', 'rol', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'sol', 'rai', 'gat', 'lig', 'tard', 'bal', 'quer', 'curt', 'madrug', 'danç', 'pul', 'hoj', 'vai', 'rol', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tch', 'tch', 'gusttav', 'lim', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tcher', 'tch', 'tch', 'tchereretch', 'tch', 'tch', 'tch', 'gusttav', 'lim']",
GuerraFria,SorrisoMaroto,"['odei', 'sai', 'bat', 'port', 'escut', 'ador', 'sempr', 'arrepend', 'volt', 'ped', 'pra', 'fic', 'sempr', 'age', 'impuls', 'dom', 'fer', 'temp', 'faz', 'sorr', 'odei', 'mex', 'cois', 'vasculh', 'ped', 'ador', 'dá', 'car', 'assim', 'faz', 'dorm', 'muit', 'vez', 'durm', 'vontad', 'afast', 'acord', 'doid', 'pra', 'encontr', 'guerr', 'fri', 'dentr', 'peit', 'encontr', 'jeit', 'pra', 'gent', 'viv', 'paz', 'pens', 'deix', 'pra', 'sempr', 'amo', 'demal', 'deix', 'futur', 'val', 'risc', 'jur', 'nunc', 'ame', 'ninguém', 'assim', 'mal', 'faz', 'bem', 'pra', 'mim', 'odei', 'mex', 'cois', 'vasculh', 'ped', 'ador', 'dá', 'car', 'assim', 'faz', 'dorm', 'muit', 'vez', 'durm', 'vontad', 'afast', 'acord', 'doid', 'pra', 'encontr', 'guerr', 'fri', 'dentr', 'peit', 'encontr', 'jeit', 'pra', 'gent', 'viv', 'paz', 'pens', 'deix', 'pra', 'sempr', 'amo', 'demal', 'deix', 'futur', 'val', 'risc', 'jur', 'nunc', 'ame', 'ninguém', 'assim', 'mal', 'faz', 'bem', 'pra', 'mim']",
Milu,GusttavoLima,"['cai', 'vez', 'vai', 'cair', 'trê', 'to', 'caind', 'déc', 'vez', 'decid', 'vou', 'esquec', 'cê', 'fal', 'ama', 'pra', 'prend', 'sent', 'am', 'tant', 'cê', 'sab', 'faz', 'dess', 'am', 'tant', 'dá', 'praz', 'vem', 'vai', 'quer', 'alg', 'cê', 'fic', 'milu', 'milu', 'ilud', 'fic', 'fic', 'bar', 'caind']",
ArCondicionadono15,WesleySafadão,"['cinc', 'dia', 'hor', 'dez', 'minut', 'vej', 'relógi', 'cont', 'hor', 'enquant', 'cont', 'ded', 'tod', 'beij', 'dei', 'saudad', 'acumul', 'acumul', 'sei', 'pont', 'vou', 'aguent', 'tô', 'fic', 'louc', 'imagin', 'pens', 'ar', 'condicion', 'gent', 'su', 'tv', 'volum', 'alt', 'gent', 'am', 'cê', 'tá', 'esper', 'dia', 'parec', 'ano']",
"Farra,PingaeFoguete",BrunoeBarretto,"['hoj', 'quer', 'dia', 'sosseg', 'quer', 'paz', 'sent', 'cheir', 'lembr', 'tud', 'planej', 'acord', 'ced', 'trabalh', 'peg', 'ônibu', 'ir', 'pra', 'cas', 'descans', 'tod', 'fim', 'tard', 'gal', 'aci', 'pra', 'tom', 'nov', 'deu', 'zon', 'luz', 'pisc', 'jukebox', 'toc', 'am', 'batist', 'pau', 'tá', 'quebr', 'ir', 'trabalh', 'amanhã', 'cacet', 'hoj', 'farr', 'ping', 'foguet', 'luz', 'pisc', 'jukebox', 'toc', 'brun', 'barrett', 'pau', 'tá', 'quebr', 'ir', 'trabalh', 'amanhã', 'cacet', 'hoj', 'farr', 'ping', 'foguet']",
IgualElaSóUma,WesleySafadão,"['tá', 'mand', 'olh', 'quê', 'vê', 'compromiss', 'statu', 'tá', 'val', 'quê', 'cê', 'qu', 'pôr', 'namor', 'risc', 'oportun', 'aproveit', 'vacil', 'ving', 'am', 'agor', 'tá', 'pens', 'diz', 'vem', 'cá', 'vou', 'cê', 'qu', 'ver', 'tra', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'qu', 'ver', 'tra', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'qu', 'ver', 'tra', 'bem', 'nananim', 'vem', 'igual', 'igual', 'cê', 'qu', 'ver', 'tra', 'bem', 'nananim', 'vem', 'igual', 'igual']",
Beijodevaranda,BrunoeMarrone,"['tod', 'sant', 'dia', 'dia', 'pra', 'esquec', 'acab', 'ouv', 'músic', 'radi', 'tv', 'diz', 'tav', 'ali', 'faz', 'palavr', 'cruz', 'pra', 'ver', 'temp', 'pass', 'nom', 'aparec', 'agor', 'pouc', 'víde', 'youtub', 'costum', 'sab', 'acontec', 'cen', 'vei', 'acab', 'comig', 'terc', 'replay', 'convenc', 'falt', 'vou', 'culp', 'vent', 'bagunç', 'deix', 'janel', 'abert', 'ent', 'culp', 'ai', 'ai', 'entr', 'vid', 'lev', 'tod', 'quer', 'beij', 'varand', 'lua', 'testemunh', 'tô', 'ciúm', 'vent', 'dev', 'est', 'us', 'perfum']",
Umbeijo,LuanSantana,"['sai', 'cant', 'chuv', 'car', 'feliz', 'mund', 'int', 'noit', 'perfeit', 'tá', 'hor', 'quer', 'encontr', 'frent', 'espelh', 'tô', 'ensai', 'melhor', 'form', 'diz', 'tô', 'am', 'chanc', 'agor', 'poss', 'err', 'bem', 'hor', 'fal', 'trav', 'comec', 'gaguej', 'saíd', 'deix', 'acontec', 'coraçã', 'entreg', 'beij', 'fal', 'mil', 'palavr', 'toqu', 'bem', 'poes', 'olh', 'enxerg', 'alm', 'fal', 'lind', 'melod', 'ninguém', 'sab', 'explic', 'am', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'am', 'coraçã', 'vez', 'entreg', 'confess', 'apaixon', 'bem', 'hor', 'fal', 'trav', 'comec', 'gaguej', 'saíd', 'deix', 'acontec', 'coraçã', 'entreg', 'beij', 'fal', 'mil', 'palavr', 'toqu', 'bem', 'poes', 'olh', 'enxerg', 'alm', 'fal', 'lind', 'melod', 'ninguém', 'sab', 'explic', 'am', 'ninguém', 'vai', 'ser', 'feliz', 'ser', 'am', 'coraçã', 'vez', 'entreg', 'confess', 'apaixon']",
LêLêLê,JoãoNeto&Frederico,"['plen', 'sexta-f', 'tent', 'distra', 'cheg', 'bal', 'tod', 'lind', 'vi', 'camarot', 'rod', 'pedaç', 'caç', 'jeit', 'invad', 'espaç', 'gran', 'fam', 'carr', 'to', 'caron', 'cart', 'bloque', 'limit', 'tá', 'estour', 'simpl', 'garant', 'sei', 'faz', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'peg', 'vai', 'ver', 'lê', 'lê', 'lê', 'lê', 'lê', 'lê', 'jamal', 'vai', 'esquec', '[', 'x2', ']']",
Tijolão,Jorge&Mateus,"['conhec', 'gent', 'larg', 'ond', 'arrum', 'tod', 'ódi', 'mim', 'agor', 'to', 'aqu', 'bar', 'currutel', 'abr', 'cervej', 'dent', 'tent', 'pass', 'pra', 'frent', 'der', 'porqu', 'bloqu', 'pra', 'par', 'chor', 'cim', 'tel', 'vou', 'troc', 'celul', 'nok', 'tijol', 'mand', 'mens', 'faz', 'lig', 'ver', 'víde', 'send', 'feliz', 'cert', 'vid', 'vai', 'tá', 'triz', 'mat', 'internet', 'vir', 'arm', 'mão']",
EuEra,MarcoseBelutti,"['aí', 'escolh', 'melhor', 'roup', 'aí', 'arrum', 'cabel', 'sai', 'amig', 'louc', 'diz', 'bom', 'vid', 'ser', 'solt', 'diz', 'adiant', 'algum', 'cois', 'procur', 'alívi', 'passag', 'beij', 'uma', 'quatr', 'cinc', 'boc', 'beij', 'têm', 'gost', 'beij', 'aí', 'lembr', 'mim', 'jeit', 'aí', 'lembr', 'mim', 'jeit', 'beij', 'boc', 'err', 'lembr', 'boc', 'cert', 'entr', 'gel', 'lembr', 'cobert', 'sab', 'alguém', 'perfeit', 'tant', 'esper', 'aí', 'lembr', 'gent', 'complet', 'vai', 'volt', 'pra', 'mim', 'pouc', 'espert', 'porqu', 'alguém', 'perfeit', 'tant', 'esper', 'aí', 'escolh', 'melhor', 'roup', 'aí', 'arrum', 'cabel', 'sai', 'amig', 'louc', 'diz', 'bom', 'vid', 'ser', 'solt', 'diz', 'adiant', 'algum', 'cois', 'procur', 'alívi', 'passag', 'beij', 'uma', 'quatr', 'cinc', 'boc', 'beij', 'têm', 'gost', 'beij', 'aí', 'lembr', 'mim', 'jeit', 'aí', 'lembr', 'mim', 'jeit', 'beij', 'boc', 'err', 'lembr', 'boc', 'cert', 'entr', 'gel', 'lembr', 'cobert', 'sab', 'alguém', 'perfeit', 'tant', 'esper', 'aí', 'lembr', 'gent', 'complet', 'vai', 'volt', 'pra', 'mim', 'pouc', 'espert', 'porqu', 'alguém', 'perfeit', 'tant', 'esper', 'beij', 'boc', 'err', 'lembr', 'boc', 'cert', 'entr', 'gel', 'lembr', 'cobert', 'sab', 'alguém', 'perfeit', 'tant', 'esper', 'aí', 'lembr', 'gent', 'complet', 'vai', 'volt', 'pra', 'mim', 'pouc', 'espert', 'porqu', 'alguém', 'perfeit', 'tant', 'esper']",
QuePenaQueAcabou,GusttavoLima,"['pen', 'acab', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'coraçã', 'chor', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'aind', 'corag', 'arrum', 'cam', 'gent', 'fez', 'am', 'últ', 'vez', 'últ', 'vez', 'cheir', 'lençol', 'memór', 'cal', 'corp', 'debaix', 'cober', 'gent', 'fez', 'am', 'aind', 'pens', 'mim', 'cas', 'fim', 'quer', 'ouv', 'precis', 'sab', 'independ', 'decis', 'quer', 'fal', 'fund', 'coraçã', 'val', 'pen', 'tud', 'gent', 'viv', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'coraçã', 'chor', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'aind', 'exist', 'am', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'aind', 'corag', 'arrum', 'cam', 'gent', 'fez', 'am', 'últ', 'vez', 'últ', 'vez', 'cheir', 'lençol', 'memór', 'cal', 'corp', 'debaix', 'cober', 'gent', 'fez', 'am', 'aind', 'pens', 'mim', 'cas', 'fim', 'quer', 'ouv', 'precis', 'sab', 'independ', 'decis', 'quer', 'fal', 'fund', 'coraçã', 'val', 'pen', 'tud', 'gent', 'viv', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'coraçã', 'chor', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'coraçã', 'chor', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'uô', 'uô', 'aind', 'exist', 'am', 'uô', 'uô', 'uô', 'uô', 'pen', 'acab', 'uô', 'uô', 'pen', 'acab']",
QuemMeDera,MárciaFellipeftJerrySmith,"['reconhec', 'cas', 'plen', 'feri', 'garçom', 'sent', 'falt', 'lig', 'preocup', 'agor', 'pens', 'apaixon', 'fal', 'séri', 'quer', 'ninguém', 'quis', 'quer', 'dorm', 'conch', 'pis', 'fest', 'deu', 'livr', 'der', 'post', 'fot', 'junt', 'contat', 'deu', 'livr', 'der', 'press', 'vi', 'coraçã', 'esper', 'press', 'jerry', 'smith', 'vi', 'coraçã', 'esper', 'márc', 'fellip', 'fenomen', 'dess', 'jeit', 'piqu', 'piqu', 'hein', 'piqu', 'hein', 'reconhec', 'cas', 'plen', 'feri', 'garçom', 'sent', 'falt', 'lig', 'preocup', 'agor', 'pens', 'apaixon', 'fal', 'séri', 'quer', 'ninguém', 'quis', 'quer', 'dorm', 'conch', 'pis', 'fest', 'deu', 'livr', 'der', 'post', 'fot', 'junt', 'contat', 'deu', 'livr', 'der', 'press', 'vi', 'coraçã', 'esper', 'press', 'márc', 'vi', 'jerry', 'smith', 'esper', 'dess', 'jeit', 'marc', 'marc', 'oi', 'oi', 'jerry', 'smith', 'pap']",
VaiVendo,LucasLucco,"['ach', 'ia', 'sofr', 'plan', 'b.', 'sab', 'nad', 'agend', 'tav', 'disfarç', 'lug', 'hom', 'mulh', 'restaurant', 'cabaré', 'sab', 'nad', 'engan', 'compr', 'ilusã', 'ach', 'ia', 'afund', 'solid', 'arroch', 'pra', 'ach', 'tav', 'aqu', 'sofr', 'uh', 'vai', 'vend', 'uh', 'tô', 'solt', 'bal', 'aqu', 'cour', 'tá', 'com', 'uh', 'vai', 'vend', 'uh', 'enquant', 'ta', 'cas', 'to', 'aqu', 'bar', 'beb', 'uh', 'vai', 'vend', 'uh', 'post', 'fot', 'gat', 'pra', 'fic', 'sab', 'uh', 'vai', 'vend', 'uh', 'ach', 'ia', 'sofr', 'plan', 'b.', 'sab', 'nad', 'agend', 'tav', 'disfarç', 'lug', 'hom', 'mulh', 'restaurant', 'cabaré', 'sab', 'nad', 'engan', 'compr', 'ilusã', 'ach', 'ia', 'afund', 'solid', 'arroch', 'pra', 'ach', 'tav', 'aqu', 'sofr', 'uh', 'vai', 'vend', 'uh', 'tô', 'solt', 'bal', 'aqu', 'cour', 'tá', 'com', 'uh', 'vai', 'vend', 'uh', 'enquant', 'ta', 'cas', 'to', 'aqu', 'bar', 'beb', 'uh', 'vai', 'vend', 'uh', 'post', 'fot', 'gat', 'pra', 'fic', 'sab', 'uh', 'vai', 'vend', 'uh']",
QuemEnsinouFuiEu,MaiaraeMaraisa,"['tá', 'tir', 'ond', 'aí', 'ex', 'nam', 'pass', 'boc', 'coit', 'caiu', 'convers', 'dou', 'mê', 'parec', 'replay', 'gent', 'larg', 'arrum', 'troux', 'pra', 'pass', 'cium', 'mim', 'outr', 'vez', 'dou', 'mê', 'parec', 'replay', 'tá', 'ach', 'rod', 'beij', 'gost', 'dá', 'amass', 'cabul', 'ensin', 'ensin', 'faz', 'noit', 'int', 'ped', 'pra', 'fal', 'beste', 'ensin', 'ensin', 'tá', 'tir', 'ond', 'aí', 'ex', 'nam', 'pass', 'boc', 'coit', 'caiu', 'convers', 'dou', 'mê', 'parec', 'replay', 'gent', 'larg', 'arrum', 'troux', 'pra', 'pass', 'cium', 'mim', 'outr', 'vez', 'dou', 'mê', 'parec', 'replay', 'tá', 'ach', 'rod', 'beij', 'gost', 'dá', 'amass', 'cabul', 'ensin', 'ensin', 'faz', 'noit', 'int', 'ped', 'pra', 'fal', 'beste', 'ensin', 'ensin', 'tá', 'tir', 'ond', 'aí', 'ex', 'nam', 'pass', 'boc', 'coit', 'caiu', 'convers', 'dou', 'mê', 'parec', 'replay', 'gent', 'larg', 'arrum', 'troux', 'pra', 'pass', 'ciúm', 'mim', 'outr', 'vez', 'dou', 'mê', 'parec', 'replay', 'tá', 'ach', 'rod', 'beij', 'gost', 'dá', 'amass', 'cabul', 'ensin', 'ensin', 'faz', 'noit', 'int', 'ped', 'pra', 'fal', 'beste', 'ensin', 'ensin']",
Aslembrançasvãonamala,LuanSantana,"['independ', 'diss', 'agor', 'quer', 'deix', 'clar', 'algum', 'cois', 'pra', 'independ', 'deu', 'cert', 'histór', 'quer', 'fiqu', 'comig', 'dó', 'faz', 'sofr', 'orgulh', 'ajoelh', 'pra', 'ter', 'coraçã', 'imperfeit', 'sim', 'dei', 'melhor', 'fim', 'consci', 'vai', 'deix', 'dorm', 'poi', 'ninguém', 'faz', 'palhaç', 'pra', 'ver', 'sorr', 'ninguém', 'vai', 'abraç', 'pra', 'ver', 'sol', 'pôr', 'ninguém', 'vai', 'escrev', 'mur', 'histór', 'am', 'consci', 'vai', 'deix', 'dorm', 'poi', 'ninguém', 'faz', 'palhaç', 'pra', 'ver', 'sorr', 'ninguém', 'vai', 'abraç', 'pra', 'ver', 'sol', 'pôr', 'ninguém', 'vai', 'escrev', 'mur', 'histór', 'am', 'assim', 'quis', 'deix', 'lembranç', 'vão', 'mal', 'pra', 'atorment']",
